GeneID	TranscriptID	ProteinID
LOC100649127	XM_020865266.1	XP_020720925.1
LOC100649127	XM_020865269.1	XP_020720928.1
LOC100649127	XM_020865270.1	XP_020720929.1
LOC100649129	XM_003393576.3	XP_003393624.1
LOC100649129	XM_012316307.2	XP_012171697.1
LOC100649129	XM_020866329.1	XP_020721988.1
LOC100649130	XM_003394371.3	XP_003394419.1
LOC100649130	XM_012320896.2	XP_012176286.1
LOC100649130	XM_012320897.2	XP_012176287.1
LOC100649130	XM_020868597.1	XP_020724256.1
LOC100649131	XM_003394525.3	XP_003394573.1
LOC100649131	XM_003394526.3	XP_003394574.1
LOC100649131	XM_012321141.2	XP_012176531.1
LOC100649132	XM_012321328.2	XP_012176718.2
LOC100649133	XM_003394848.2	XP_003394896.1
LOC100649134	XM_003395664.3	XP_003395712.1
LOC100649135	XM_003396151.3	XP_003396199.1
LOC100649136	XM_003396315.3	XP_003396363.1
LOC100649136	XM_012309959.2	XP_012165349.1
LOC100649136	XM_012309960.2	XP_012165350.1
LOC100649136	XM_020863614.1	XP_020719273.1
LOC100649137	XM_012310803.2	XP_012166193.1
LOC100649138	XM_003396798.3	XP_003396846.1
LOC100649139	XM_003396876.3	XP_003396924.1
LOC100649139	XM_012310698.2	XP_012166088.1
LOC100649140	XM_003397123.3	XP_003397171.3
LOC100649141	XM_020864260.1	XP_020719919.1
LOC100649142	XM_003397364.3	XP_003397412.1
LOC100649142	XM_012311349.2	XP_012166739.1
LOC100649142	XM_012311350.2	XP_012166740.1
LOC100649142	XM_020864335.1	XP_020719994.1
LOC100649143	XM_020864384.1	XP_020720043.1
LOC100649144	XM_003397767.3	XP_003397815.1
LOC100649145	XM_003398249.3	XP_003398297.1
LOC100649146	XM_003399142.3	XP_003399190.1
LOC100649147	XM_003399458.3	XP_003399506.1
LOC100649148	XM_003400093.3	XP_003400141.1
LOC100649148	XM_020866183.1	XP_020721842.1
LOC100649149	XM_012315897.2	XP_012171287.1
LOC100649149	XM_012315898.1	XP_012171288.1
LOC100649149	XM_012315899.2	XP_012171289.1
LOC100649150	XM_012316362.2	XP_012171752.1
LOC100649150	XM_012316364.2	XP_012171754.1
LOC100649150	XM_012316365.2	XP_012171755.1
LOC100649150	XM_012316366.2	XP_012171756.1
LOC100649150	XM_020866620.1	XP_020722279.1
LOC100649151	XM_003400912.3	XP_003400960.1
LOC100649153	XM_012317355.1	XP_012172745.1
LOC100649154	XM_003401720.3	XP_003401768.1
LOC100649155	XM_003401876.3	XP_003401924.1
LOC100649156	XM_003402035.2	XP_003402083.1
LOC100649156	XM_003402036.3	XP_003402084.1
LOC100649156	XM_003402037.3	XP_003402085.1
LOC100649156	XM_012317971.2	XP_012173361.1
LOC100649156	XM_012317973.2	XP_012173363.1
LOC100649157	XM_003402118.3	XP_003402166.1
LOC100649158	XM_003402272.3	XP_003402320.1
LOC100649159	XM_012318975.2	XP_012174365.1
LOC100649161	XM_003403340.3	XP_003403388.2
LOC100649162	XM_003392947.3	XP_003392995.1
LOC100649163	XM_003393345.3	XP_003393393.1
LOC100649164	XM_003394051.3	XP_003394099.1
LOC100649165	XM_012320709.2	XP_012176099.1
LOC100649165	XM_020868543.1	XP_020724202.1
LOC100649165	XM_020868544.1	XP_020724203.1
LOC100649166	XM_003394687.3	XP_003394735.1
LOC100649166	XM_003394688.3	XP_003394736.1
LOC100649167	XM_020862726.1	XP_020718385.1
LOC100649168	XM_020862716.1	XP_020718375.1
LOC100649169	XM_012309045.2	XP_012164435.1
LOC100649169	XM_012309046.2	XP_012164436.1
LOC100649169	XM_012309047.2	XP_012164437.1
LOC100649170	XM_012308758.1	XP_012164148.1
LOC100649170	XM_020862946.1	XP_020718605.1
LOC100649171	XM_012308599.2	XP_012163989.1
LOC100649171	XR_001098715.2	
LOC100649172	XM_003395751.3	XP_003395799.1
LOC100649172	XM_020863202.1	XP_020718861.1
LOC100649174	XM_003395906.3	XP_003395954.1
LOC100649174	XM_012309161.2	XP_012164551.1
LOC100649174	XM_012309162.2	XP_012164552.1
LOC100649174	XM_012309163.2	XP_012164553.1
LOC100649174	XM_020863339.1	XP_020718998.1
LOC100649174	XM_020863340.1	XP_020718999.1
LOC100649175	XM_012309476.2	XP_012164866.1
LOC100649175	XM_012309477.2	XP_012164867.1
LOC100649176	XM_003396549.3	XP_003396597.1
LOC100649176	XM_012310235.2	XP_012165625.1
LOC100649176	XM_020863910.1	XP_020719569.1
LOC100649178	XM_012310892.2	XP_012166282.1
LOC100649179	XM_003397443.3	XP_003397491.1
LOC100649179	XM_012311622.2	XP_012167012.1
LOC100649179	XM_020864606.1	XP_020720265.1
LOC100649180	XM_003397604.3	XP_003397652.1
LOC100649180	XM_012311855.2	XP_012167245.1
LOC100649180	XM_012311856.2	XP_012167246.1
LOC100649180	XM_020864311.1	XP_020719970.1
LOC100649182	XM_012312705.2	XP_012168095.1
LOC100649183	XM_003398499.3	XP_003398547.1
LOC100649185	XM_012313691.2	XP_012169081.1
LOC100649186	XM_012314070.2	XP_012169460.1
LOC100649187	XM_003399376.3	XP_003399424.1
LOC100649188	XM_003399617.3	XP_003399665.1
LOC100649189	XM_003399861.3	XP_003399909.1
LOC100649190	XM_003401318.3	XP_003401366.1
LOC100649191	XM_003401399.3	XP_003401447.1
LOC100649191	XM_012317271.2	XP_012172661.1
LOC100649191	XM_012317273.2	XP_012172663.1
LOC100649191	XM_012317274.2	XP_012172664.1
LOC100649191	XM_012317275.2	XP_012172665.1
LOC100649191	XM_020866793.1	XP_020722452.1
LOC100649191	XM_020866794.1	XP_020722453.1
LOC100649192	XM_003401796.3	XP_003401844.1
LOC100649192	XM_012317622.2	XP_012173012.1
LOC100649192	XM_020867322.1	XP_020722981.1
LOC100649193	XM_012318361.2	XP_012173751.1
LOC100649194	XM_003402740.3	XP_003402788.1
LOC100649196	XM_003402961.3	XP_003403009.1
LOC100649196	XM_003402962.3	XP_003403010.1
LOC100649197	XM_003403120.3	XP_003403168.2
LOC100649197	XM_012319783.2	XP_012175173.1
LOC100649197	XM_012319784.2	XP_012175174.1
LOC100649197	XM_012319785.2	XP_012175175.1
LOC100649197	XM_020868111.1	XP_020723770.1
LOC100649198	XM_012312549.2	XP_012167939.1
LOC100649199	XM_003393025.3	XP_003393073.1
LOC100649200	XM_012310578.2	XP_012165968.2
LOC100649201	XM_003393653.3	XP_003393701.1
LOC100649201	XM_012317639.1	XP_012173029.1
LOC100649202	XM_003393735.3	XP_003393783.1
LOC100649202	XM_012319124.2	XP_012174514.1
LOC100649202	XM_012319134.2	XP_012174524.1
LOC100649202	XM_020867044.1	XP_020722703.1
LOC100649202	XM_020867049.1	XP_020722708.1
LOC100649202	XM_020867051.1	XP_020722710.1
LOC100649202	XM_020867066.1	XP_020722725.1
LOC100649203	XM_012318836.2	XP_012174226.1
LOC100649203	XM_012318840.2	XP_012174230.1
LOC100649203	XM_012318843.2	XP_012174233.1
LOC100649203	XM_020868391.1	XP_020724050.1
LOC100649203	XM_020868392.1	XP_020724051.1
LOC100649204	XM_012321045.2	XP_012176435.1
LOC100649204	XM_012321046.2	XP_012176436.1
LOC100649204	XM_012321048.2	XP_012176438.1
LOC100649205	XM_003394605.3	XP_003394653.2
LOC100649206	XM_003394930.3	XP_003394978.1
LOC100649206	XM_012307958.2	XP_012163348.1
LOC100649207	XM_012308200.2	XP_012163590.1
LOC100649207	XM_020862799.1	XP_020718458.1
LOC100649208	XM_003395415.2	XP_003395463.2
LOC100649208	XM_020863161.1	XP_020718820.1
LOC100649208	XM_020863162.1	XP_020718821.1
LOC100649208	XM_020863163.1	XP_020718822.1
LOC100649209	XM_012308713.2	XP_012164103.2
LOC100649210	XM_003396070.3	XP_003396118.1
LOC100649210	XM_020863465.1	XP_020719124.1
LOC100649211	XM_003396233.3	XP_003396281.1
LOC100649212	XM_003396396.3	XP_003396444.3
LOC100649213	XM_012310492.2	XP_012165882.1
LOC100649213	XM_012310493.2	XP_012165883.1
LOC100649213	XM_012310494.2	XP_012165884.1
LOC100649213	XM_012310495.2	XP_012165885.1
LOC100649214	XM_012311005.2	XP_012166395.1
LOC100649214	XM_020864190.1	XP_020719849.1
LOC100649215	XM_003397288.3	XP_003397336.2
LOC100649216	XM_003397526.3	XP_003397574.1
LOC100649217	XM_020864812.1	XP_020720471.1
LOC100649217	XM_020864813.1	XP_020720472.1
LOC100649218	XM_003398007.3	XP_003398055.1
LOC100649218	XM_012313010.2	XP_012168400.1
LOC100649218	XM_012313011.2	XP_012168401.1
LOC100649218	XM_020864899.1	XP_020720558.1
LOC100649219	XM_012312349.2	XP_012167739.1
LOC100649219	XM_020864963.1	XP_020720622.1
LOC100649219	XM_020864964.1	XP_020720623.1
LOC100649220	XM_012313088.2	XP_012168478.1
LOC100649221	XM_012313439.2	XP_012168829.1
LOC100649221	XM_012313440.2	XP_012168830.1
LOC100649221	XM_020865500.1	XP_020721159.1
LOC100649222	XM_020865342.1	XP_020721001.1
LOC100649224	XM_003399300.3	XP_003399348.1
LOC100649224	XM_012314320.2	XP_012169710.1
LOC100649225	XM_020865902.1	XP_020721561.1
LOC100649226	XM_012314912.2	XP_012170302.2
LOC100649227	XM_003399782.3	XP_003399830.1
LOC100649229	XM_012315358.2	XP_012170748.1
LOC100649229	XM_012315360.2	XP_012170750.1
LOC100649230	XM_003400261.2	XP_003400309.1
LOC100649232	XM_020866668.1	XP_020722327.1
LOC100649233	XM_003400587.3	XP_003400635.1
LOC100649233	XM_012316208.2	XP_012171598.1
LOC100649233	XM_012316209.2	XP_012171599.1
LOC100649234	XM_003400670.3	XP_003400718.2
LOC100649234	XM_012316338.2	XP_012171728.1
LOC100649234	XM_012316339.1	XP_012171729.1
LOC100649234	XM_012316340.2	XP_012171730.1
LOC100649234	XM_012316341.1	XP_012171731.1
LOC100649235	XM_012316432.2	XP_012171822.1
LOC100649236	XM_012317396.2	XP_012172786.1
LOC100649236	XM_012317397.2	XP_012172787.1
LOC100649237	XM_012317589.2	XP_012172979.1
LOC100649237	XM_012317590.2	XP_012172980.1
LOC100649237	XM_020867236.1	XP_020722895.1
LOC100649238	XM_012318137.2	XP_012173527.1
LOC100649238	XM_020867396.1	XP_020723055.1
LOC100649238	XM_020867397.1	XP_020723056.1
LOC100649239	XM_003402344.3	XP_003402392.2
LOC100649240	XM_012318853.2	XP_012174243.1
LOC100649241	XM_003402657.3	XP_003402705.1
LOC100649242	XM_012319154.2	XP_012174544.1
LOC100649243	XM_020868131.1	XP_020723790.1
LOC100649244	XM_012319839.2	XP_012175229.1
LOC100649245	XM_012308363.2	XP_012163753.2
LOC100649246	XM_003393268.3	XP_003393316.1
LOC100649248	XM_003393497.3	XP_003393545.1
LOC100649249	XM_003393577.3	XP_003393625.1
LOC100649249	XM_003393578.3	XP_003393626.1
LOC100649250	XM_020868281.1	XP_020723940.1
LOC100649250	XM_020868282.1	XP_020723941.1
LOC100649251	XM_003393892.3	XP_003393940.1
LOC100649252	XR_001099747.2	
LOC100649252	XR_002308942.1	
LOC100649253	XM_012321341.2	XP_012176731.1
LOC100649254	XM_012307854.2	XP_012163244.1
LOC100649255	XM_012308849.1	XP_012164239.1
LOC100649255	XM_020863086.1	XP_020718745.1
LOC100649255	XM_020863087.1	XP_020718746.1
LOC100649255	XM_020863088.1	XP_020718747.1
LOC100649255	XM_020863090.1	XP_020718749.1
LOC100649255	XM_020863091.1	XP_020718750.1
LOC100649255	XM_020863092.1	XP_020718751.1
LOC100649255	XM_020863093.1	XP_020718752.1
LOC100649257	XM_012309967.2	XP_012165357.1
LOC100649257	XM_012309968.2	XP_012165358.1
LOC100649257	XM_012309969.2	XP_012165359.1
LOC100649257	XM_012309970.2	XP_012165360.1
LOC100649257	XM_012309971.2	XP_012165361.1
LOC100649257	XM_020863619.1	XP_020719278.1
LOC100649258	XM_003396471.3	XP_003396519.1
LOC100649258	XM_012310186.2	XP_012165576.1
LOC100649258	XM_012310187.2	XP_012165577.1
LOC100649259	XM_012310600.2	XP_012165990.1
LOC100649260	XM_012311062.1	XP_012166452.1
LOC100649260	XM_012311064.2	XP_012166454.1
LOC100649260	XM_012311065.2	XP_012166455.1
LOC100649260	XM_012311066.1	XP_012166456.1
LOC100649261	XM_003397205.3	XP_003397253.1
LOC100649262	XM_003397365.3	XP_003397413.1
LOC100649262	XM_012311449.2	XP_012166839.1
LOC100649264	XM_003397768.3	XP_003397816.1
LOC100649264	XM_012311998.2	XP_012167388.1
LOC100649266	XM_003398736.3	XP_003398784.1
LOC100649266	XM_003398737.3	XP_003398785.1
LOC100649266	XM_012313200.2	XP_012168590.1
LOC100649266	XM_012313201.2	XP_012168591.1
LOC100649266	XM_012313202.2	XP_012168592.1
LOC100649266	XM_012313203.2	XP_012168593.1
LOC100649266	XM_012313204.2	XP_012168594.1
LOC100649266	XM_020865594.1	XP_020721253.1
LOC100649267	XM_012314082.2	XP_012169472.1
LOC100649267	XM_012314083.2	XP_012169473.1
LOC100649267	XM_012314084.2	XP_012169474.1
LOC100649267	XM_012314085.2	XP_012169475.1
LOC100649268	XM_003399459.3	XP_003399507.1
LOC100649268	XM_012314558.1	XP_012169948.1
LOC100649268	XM_012314559.2	XP_012169949.1
LOC100649268	XM_012314560.2	XP_012169950.1
LOC100649268	XM_012314561.2	XP_012169951.1
LOC100649268	XM_020865896.1	XP_020721555.1
LOC100649269	XM_003400094.3	XP_003400142.1
LOC100649270	XM_003400181.3	XP_003400229.1
LOC100649270	XM_020866174.1	XP_020721833.1
LOC100649271	XM_003400424.2	XP_003400472.1
LOC100649271	XM_003400425.3	XP_003400473.1
LOC100649271	XM_012315896.1	XP_012171286.1
LOC100649271	XR_002308347.1	
LOC100649272	XM_012316486.1	XP_012171876.1
LOC100649272	XM_020866512.1	XP_020722171.1
LOC100649272	XR_002308389.1	
LOC100649273	XM_003400913.3	XP_003400961.1
LOC100649273	XM_012316578.2	XP_012171968.1
LOC100649274	XM_020866770.1	XP_020722429.1
LOC100649275	XM_003401558.3	XP_003401606.2
LOC100649276	XM_003401721.3	XP_003401769.1
LOC100649276	XM_012317756.2	XP_012173146.1
LOC100649276	XM_012317757.2	XP_012173147.1
LOC100649276	XM_012317758.2	XP_012173148.1
LOC100649277	XM_003401877.3	XP_003401925.1
LOC100649278	XM_003402273.3	XP_003402321.1
LOC100649278	XM_020867614.1	XP_020723273.1
LOC100649279	XM_003402428.3	XP_003402476.1
LOC100649280	XM_003402585.3	XP_003402633.1
LOC100649280	XM_012318976.2	XP_012174366.1
LOC100649281	XM_003403266.3	XP_003403314.1
LOC100649282	XM_003403341.3	XP_003403389.2
LOC100649283	XM_012320795.2	XP_012176185.1
LOC100649283	XM_012320804.2	XP_012176194.1
LOC100649283	XM_020865475.1	XP_020721134.1
LOC100649283	XM_020865553.1	XP_020721212.1
LOC100649283	XM_020865567.1	XP_020721226.1
LOC100649284	XM_003394052.3	XP_003394100.1
LOC100649285	XM_003394132.3	XP_003394180.1
LOC100649285	XM_012320566.2	XP_012175956.1
LOC100649285	XM_012320567.2	XP_012175957.1
LOC100649285	XM_012320568.2	XP_012175958.1
LOC100649285	XM_012320569.2	XP_012175959.1
LOC100649287	XM_003395015.2	XP_003395063.1
LOC100649287	XM_012308101.1	XP_012163491.1
LOC100649287	XM_012308102.2	XP_012163492.1
LOC100649288	XM_003395173.2	XP_003395221.1
LOC100649289	XM_003395258.3	XP_003395306.1
LOC100649290	XM_003395336.2	XP_003395384.1
LOC100649290	XM_012308453.2	XP_012163843.1
LOC100649290	XM_012308455.2	XP_012163845.1
LOC100649290	XM_020862953.1	XP_020718612.1
LOC100649290	XM_020862954.1	XP_020718613.1
LOC100649291	XM_012308942.2	XP_012164332.1
LOC100649291	XM_012308944.2	XP_012164334.1
LOC100649291	XM_012308945.2	XP_012164335.1
LOC100649291	XM_012308946.2	XP_012164336.1
LOC100649291	XM_012308947.2	XP_012164337.1
LOC100649291	XM_012308948.2	XP_012164338.1
LOC100649291	XM_020863173.1	XP_020718832.1
LOC100649292	XM_020863197.1	XP_020718856.1
LOC100649293	XM_003395907.3	XP_003395955.1
LOC100649294	XM_003395990.3	XP_003396038.1
LOC100649294	XM_012309475.2	XP_012164865.1
LOC100649295	XM_003396550.3	XP_003396598.1
LOC100649295	XR_001098859.2	
LOC100649295	XR_001098861.2	
LOC100649295	XR_002307929.1	
LOC100649297	XM_003397444.3	XP_003397492.1
LOC100649297	XM_012311628.2	XP_012167018.1
LOC100649298	XM_003397605.2	XP_003397653.1
LOC100649298	XM_003397606.3	XP_003397654.1
LOC100649298	XM_012311842.2	XP_012167232.1
LOC100649298	XM_012311843.2	XP_012167233.1
LOC100649298	XM_012311846.2	XP_012167236.1
LOC100649298	XM_012311848.2	XP_012167238.1
LOC100649298	XM_012311850.2	XP_012167240.1
LOC100649298	XM_012311853.2	XP_012167243.1
LOC100649298	XM_020864307.1	XP_020719966.1
LOC100649298	XM_020864308.1	XP_020719967.1
LOC100649298	XM_020864309.1	XP_020719968.1
LOC100649298	XM_020864310.1	XP_020719969.1
LOC100649299	XM_003397928.3	XP_003397976.1
LOC100649299	XM_012312309.2	XP_012167699.1
LOC100649299	XM_012312310.2	XP_012167700.1
LOC100649299	XM_012312311.2	XP_012167701.1
LOC100649302	XM_003398416.3	XP_003398464.1
LOC100649302	XM_012312802.1	XP_012168192.1
LOC100649303	XM_003398500.3	XP_003398548.1
LOC100649304	XM_012313693.2	XP_012169083.1
LOC100649304	XM_012313694.2	XP_012169084.1
LOC100649304	XM_012313695.2	XP_012169085.1
LOC100649304	XM_020865360.1	XP_020721019.1
LOC100649304	XM_020865361.1	XP_020721020.1
LOC100649305	XM_003399222.2	XP_003399270.1
LOC100649305	XM_012314072.1	XP_012169462.1
LOC100649306	XM_012314340.2	XP_012169730.1
LOC100649307	XM_003399618.3	XP_003399666.1
LOC100649308	XM_003399862.3	XP_003399910.1
LOC100649309	XM_012316870.2	XP_012172260.1
LOC100649309	XM_020867072.1	XP_020722731.1
LOC100649310	XM_012316722.2	XP_012172112.1
LOC100649310	XM_012316723.2	XP_012172113.1
LOC100649311	XM_003401319.2	XP_003401367.1
LOC100649312	XM_003401400.3	XP_003401448.1
LOC100649313	XM_003402195.3	XP_003402243.1
LOC100649314	XM_003402741.3	XP_003402789.1
LOC100649314	XM_012319068.2	XP_012174458.1
LOC100649314	XM_012319069.2	XP_012174459.1
LOC100649314	XM_012319070.2	XP_012174460.1
LOC100649314	XM_020867889.1	XP_020723548.1
LOC100649315	XM_012319434.2	XP_012174824.1
LOC100649315	XM_020867973.1	XP_020723632.1
LOC100649316	XM_003403121.3	XP_003403169.1
LOC100649316	XM_012319791.2	XP_012175181.1
LOC100649316	XM_020868125.1	XP_020723784.1
LOC100649317	XM_012313112.2	XP_012168502.1
LOC100649318	XM_012308408.2	XP_012163798.1
LOC100649318	XM_012308433.2	XP_012163823.1
LOC100649318	XM_020865085.1	XP_020720744.1
LOC100649320	XM_003393654.3	XP_003393702.1
LOC100649322	XM_012318214.2	XP_012173604.1
LOC100649322	XM_012318217.2	XP_012173607.1
LOC100649323	XM_020868540.1	XP_020724199.1
LOC100649324	XM_003394448.3	XP_003394496.1
LOC100649325	XM_003394527.3	XP_003394575.1
LOC100649325	XM_020868529.1	XP_020724188.1
LOC100649326	XM_020868563.1	XP_020724222.1
LOC100649327	XM_020862779.1	XP_020718438.1
LOC100649328	XM_003395416.3	XP_003395464.1
LOC100649328	XM_012308538.2	XP_012163928.1
LOC100649328	XM_012308540.2	XP_012163930.1
LOC100649328	XM_020863074.1	XP_020718733.1
LOC100649328	XM_020863075.1	XP_020718734.1
LOC100649328	XM_020863076.1	XP_020718735.1
LOC100649328	XM_020863077.1	XP_020718736.1
LOC100649328	XM_020863078.1	XP_020718737.1
LOC100649328	XM_020863079.1	XP_020718738.1
LOC100649328	XM_020863080.1	XP_020718739.1
LOC100649329	XM_003395583.3	XP_003395631.1
LOC100649329	XM_012308719.2	XP_012164109.1
LOC100649329	XM_020863222.1	XP_020718881.1
LOC100649330	XM_012309573.2	XP_012164963.1
LOC100649331	XM_003396234.3	XP_003396282.1
LOC100649331	XM_012309827.2	XP_012165217.1
LOC100649331	XM_012309829.2	XP_012165219.1
LOC100649331	XM_012309830.2	XP_012165220.1
LOC100649332	XM_003396397.3	XP_003396445.1
LOC100649332	XM_012309945.2	XP_012165335.1
LOC100649333	XM_020863867.1	XP_020719526.1
LOC100649333	XM_020863868.1	XP_020719527.1
LOC100649334	XM_003397044.2	XP_003397092.1
LOC100649335	XM_020864249.1	XP_020719908.1
LOC100649336	XM_003397527.2	XP_003397575.1
LOC100649336	XM_020864521.1	XP_020720180.1
LOC100649337	XM_003397851.3	XP_003397899.1
LOC100649337	XM_003397852.3	XP_003397900.1
LOC100649337	XM_012312212.2	XP_012167602.1
LOC100649337	XM_012312213.2	XP_012167603.1
LOC100649338	XM_003398008.3	XP_003398056.1
LOC100649339	XM_012312480.2	XP_012167870.1
LOC100649339	XM_012312481.2	XP_012167871.1
LOC100649339	XR_002308102.1	
LOC100649340	XM_003398585.3	XP_003398633.1
LOC100649341	XM_003398819.3	XP_003398867.1
LOC100649342	XM_003398984.3	XP_003399032.1
LOC100649343	XM_003399064.3	XP_003399112.1
LOC100649343	XM_012313966.2	XP_012169356.1
LOC100649343	XM_012313967.2	XP_012169357.1
LOC100649343	XM_012313968.2	XP_012169358.1
LOC100649344	XM_003399301.3	XP_003399349.1
LOC100649344	XM_012314327.2	XP_012169717.1
LOC100649344	XM_012314328.2	XP_012169718.1
LOC100649345	XM_012314544.2	XP_012169934.1
LOC100649346	XM_003399702.3	XP_003399750.1
LOC100649346	XM_012314935.2	XP_012170325.1
LOC100649346	XM_012314936.2	XP_012170326.1
LOC100649346	XM_020865960.1	XP_020721619.1
LOC100649346	XM_020865961.1	XP_020721620.1
LOC100649346	XM_020865962.1	XP_020721621.1
LOC100649346	XM_020865963.1	XP_020721622.1
LOC100649346	XM_020865964.1	XP_020721623.1
LOC100649346	XM_020865965.1	XP_020721624.1
LOC100649346	XR_002308261.1	
LOC100649347	XM_003399783.3	XP_003399831.1
LOC100649348	XM_020865910.1	XP_020721569.1
LOC100649350	XM_003400262.2	XP_003400310.2
LOC100649351	XM_003400342.3	XP_003400390.1
LOC100649351	XM_012315798.2	XP_012171188.1
LOC100649352	XM_020866587.1	XP_020722246.1
LOC100649353	XM_003400671.3	XP_003400719.1
LOC100649354	XM_012316434.2	XP_012171824.1
LOC100649354	XM_020866451.1	XP_020722110.1
LOC100649357	XR_001099469.2	
LOC100649357	XR_002308592.1	
LOC100649358	XR_001099549.2	
LOC100649360	XM_003402504.3	XP_003402552.1
LOC100649361	XM_003402658.2	XP_003402706.1
LOC100649362	XM_020867970.1	XP_020723629.1
LOC100649363	XM_003403038.3	XP_003403086.1
LOC100649363	XM_012319690.2	XP_012175080.1
LOC100649363	XM_012319691.1	XP_012175081.1
LOC100649363	XM_012319692.1	XP_012175082.1
LOC100649363	XM_020868133.1	XP_020723792.1
LOC100649363	XM_020868134.1	XP_020723793.1
LOC100649364	XM_003403197.3	XP_003403245.2
LOC100649365	XM_012308698.2	XP_012164088.2
LOC100649366	XM_003393269.3	XP_003393317.1
LOC100649366	XM_012312042.2	XP_012167432.1
LOC100649367	XM_003393426.3	XP_003393474.3
LOC100649368	XM_012315359.2	XP_012170749.1
LOC100649369	XM_003393893.3	XP_003393941.1
LOC100649370	XM_003394300.3	XP_003394348.1
LOC100649371	XM_012321277.2	XP_012176667.1
LOC100649373	XM_003394849.3	XP_003394897.1
LOC100649373	XM_012307855.2	XP_012163245.1
LOC100649373	XM_020862898.1	XP_020718557.1
LOC100649373	XM_020862899.1	XP_020718558.1
LOC100649374	XM_003395498.3	XP_003395546.2
LOC100649375	XM_003395667.3	XP_003395715.1
LOC100649375	XM_012308834.2	XP_012164224.1
LOC100649375	XM_012308835.2	XP_012164225.1
LOC100649375	XM_012308836.2	XP_012164226.1
LOC100649375	XM_012308837.2	XP_012164227.1
LOC100649375	XM_012308838.2	XP_012164228.1
LOC100649375	XM_012308840.2	XP_012164230.1
LOC100649375	XM_012308841.2	XP_012164231.1
LOC100649375	XM_012308842.2	XP_012164232.1
LOC100649375	XM_012308843.2	XP_012164233.1
LOC100649377	XM_012309708.2	XP_012165098.1
LOC100649378	XM_020863720.1	XP_020719379.1
LOC100649378	XM_020863721.1	XP_020719380.1
LOC100649378	XM_020863722.1	XP_020719381.1
LOC100649378	XR_002307844.1	
LOC100649379	XM_012310363.2	XP_012165753.2
LOC100649380	XM_003396800.3	XP_003396848.3
LOC100649381	XM_003396877.3	XP_003396925.1
LOC100649382	XM_003397125.3	XP_003397173.1
LOC100649383	XM_003397206.2	XP_003397254.1
LOC100649384	XM_003397366.3	XP_003397414.1
LOC100649384	XM_020864368.1	XP_020720027.1
LOC100649384	XM_020864369.1	XP_020720028.1
LOC100649385	XM_003397688.3	XP_003397736.1
LOC100649386	XM_003397769.3	XP_003397817.1
LOC100649387	XM_003398251.3	XP_003398299.2
LOC100649387	XM_012312609.2	XP_012167999.1
LOC100649387	XR_001099031.2	
LOC100649388	XM_003398661.3	XP_003398709.1
LOC100649389	XM_012314562.2	XP_012169952.2
LOC100649389	XM_020865897.1	XP_020721556.1
LOC100649389	XM_020865898.1	XP_020721557.1
LOC100649389	XM_020865899.1	XP_020721558.1
LOC100649390	XR_001099261.1	
LOC100649390	XR_001099262.1	
LOC100649390	XR_002308294.1	
LOC100649390	XR_002308295.1	
LOC100649391	XM_012316496.2	XP_012171886.1
LOC100649392	XM_003400996.3	XP_003401044.1
LOC100649392	XM_020866746.1	XP_020722405.1
LOC100649393	XM_020866765.1	XP_020722424.1
LOC100649393	XM_020866766.1	XP_020722425.1
LOC100649393	XM_020866767.1	XP_020722426.1
LOC100649393	XM_020866768.1	XP_020722427.1
LOC100649394	XM_020866943.1	XP_020722602.1
LOC100649395	XM_003401722.3	XP_003401770.1
LOC100649395	XM_003401723.3	XP_003401771.1
LOC100649395	XM_020867235.1	XP_020722894.1
LOC100649396	XM_003401799.3	XP_003401847.1
LOC100649396	XM_012317844.2	XP_012173234.1
LOC100649396	XM_012317845.2	XP_012173235.1
LOC100649396	XM_020867197.1	XP_020722856.1
LOC100649397	XM_003401878.3	XP_003401926.1
LOC100649397	XM_012317656.2	XP_012173046.1
LOC100649397	XM_012317657.2	XP_012173047.1
LOC100649397	XM_020867240.1	XP_020722899.1
LOC100649398	XM_003402274.3	XP_003402322.1
LOC100649398	XM_012318559.2	XP_012173949.1
LOC100649398	XM_012318560.2	XP_012173950.1
LOC100649399	XM_012318634.1	XP_012174024.1
LOC100649399	XM_012318635.2	XP_012174025.1
LOC100649399	XM_012318638.1	XP_012174028.1
LOC100649399	XM_012318639.2	XP_012174029.1
LOC100649399	XM_012318640.2	XP_012174030.1
LOC100649400	XM_003402586.3	XP_003402634.1
LOC100649403	XM_003403342.2	XP_003403390.2
LOC100649404	XM_003394053.3	XP_003394101.1
LOC100649405	XM_003394133.3	XP_003394181.1
LOC100649405	XM_012320572.2	XP_012175962.1
LOC100649405	XM_020868670.1	XP_020724329.1
LOC100649406	XM_012320712.2	XP_012176102.1
LOC100649406	XM_020868542.1	XP_020724201.1
LOC100649407	XM_003394931.3	XP_003394979.1
LOC100649408	XM_012307826.2	XP_012163216.1
LOC100649408	XM_012307827.2	XP_012163217.1
LOC100649408	XM_012307828.2	XP_012163218.1
LOC100649408	XM_012307829.2	XP_012163219.1
LOC100649409	XM_003395259.3	XP_003395307.1
LOC100649409	XM_012309048.2	XP_012164438.1
LOC100649410	XM_003395753.3	XP_003395801.1
LOC100649410	XM_020863203.1	XP_020718862.1
LOC100649410	XM_020863204.1	XP_020718863.1
LOC100649410	XM_020863205.1	XP_020718864.1
