GeneID	TranscriptID	ProteinID
LOC108627935	XM_018029556.2	XP_017885045.1
LOC108627935	XM_018029564.2	XP_017885053.1
LOC108627935	XM_018029576.2	XP_017885065.1
LOC108627935	XM_018029600.2	XP_017885089.1
LOC108627935	XM_026816464.1	XP_026672265.1
LOC108627935	XM_026816479.1	XP_026672280.1
LOC108627935	XM_026816483.1	XP_026672284.1
LOC108627935	XR_001916758.2	
LOC108627936	XM_026815737.1	XP_026671538.1
LOC108627937	XM_026815934.1	XP_026671735.1
LOC108627938	XM_018029550.2	XP_017885039.1
LOC108627939	XM_018029551.2	XP_017885040.1
LOC108627939	XM_018029552.2	XP_017885041.1
LOC108627940	XM_018029553.2	XP_017885042.1
LOC108627941	XM_018029555.2	XP_017885044.1
LOC108627942	XM_018029590.2	XP_017885079.1
LOC108627943	XM_018029557.2	XP_017885046.1
LOC108627943	XM_018029558.2	XP_017885047.1
LOC108627943	XM_018029559.2	XP_017885048.1
LOC108627943	XM_018029560.2	XP_017885049.1
LOC108627943	XM_018029561.2	XP_017885050.1
LOC108627943	XM_018029562.2	XP_017885051.1
LOC108627943	XM_026815776.1	XP_026671577.1
LOC108627943	XM_026815777.1	XP_026671578.1
LOC108627946	XM_018029563.2	XP_017885052.2
LOC108627947	XM_018029565.1	XP_017885054.1
LOC108627948	XM_026816083.1	XP_026671884.1
LOC108627949	XM_026816084.1	XP_026671885.1
LOC108627951	XM_018029568.2	XP_017885057.1
LOC108627951	XM_026816085.1	XP_026671886.1
LOC108627953	XM_026816089.1	XP_026671890.1
LOC108627953	XM_026816090.1	XP_026671891.1
LOC108627953	XM_026816091.1	XP_026671892.1
LOC108627953	XM_026816092.1	XP_026671893.1
LOC108627953	XM_026816093.1	XP_026671894.1
LOC108627953	XM_026816094.1	XP_026671895.1
LOC108627954	XM_026816095.1	XP_026671896.1
LOC108627954	XM_026816096.1	XP_026671897.1
LOC108627954	XM_026816097.1	XP_026671898.1
LOC108627954	XM_026816098.1	XP_026671899.1
LOC108627955	XM_018029572.2	XP_017885061.2
LOC108627955	XM_018029573.2	XP_017885062.2
LOC108627955	XM_026816087.1	XP_026671888.1
LOC108627956	XM_018029574.2	XP_017885063.2
LOC108627957	XM_018029575.1	XP_017885064.1
LOC108627958	XM_018029577.1	XP_017885066.1
LOC108627959	XM_026816099.1	XP_026671900.1
LOC108627960	XM_018029579.1	XP_017885068.1
LOC108627961	XR_001916756.2	
LOC108627961	XR_003389558.1	
LOC108627963	XM_018029580.1	XP_017885069.1
LOC108627964	XM_018029582.2	XP_017885071.1
LOC108627964	XM_026816100.1	XP_026671901.1
LOC108627965	XM_018029583.2	XP_017885072.1
LOC108627966	XM_018029584.2	XP_017885073.1
LOC108627967	XM_018029585.2	XP_017885074.1
LOC108627968	XM_018029586.2	XP_017885075.1
LOC108627968	XM_026816112.1	XP_026671913.1
LOC108627969	XM_018029587.2	XP_017885076.1
LOC108627970	XM_018029588.2	XP_017885077.1
LOC108627970	XM_018029592.2	XP_017885081.1
LOC108627970	XM_018029593.2	XP_017885082.1
LOC108627970	XM_018029594.2	XP_017885083.1
LOC108627970	XM_018029595.2	XP_017885084.1
LOC108627970	XM_018029596.2	XP_017885085.1
LOC108627970	XM_026816115.1	XP_026671916.1
LOC108627971	XM_026816113.1	XP_026671914.1
LOC108627972	XM_018029599.2	XP_017885088.1
LOC108627972	XM_018029601.2	XP_017885090.1
LOC108627972	XM_026816101.1	XP_026671902.1
LOC108627972	XM_026816102.1	XP_026671903.1
LOC108627972	XM_026816103.1	XP_026671904.1
LOC108627972	XM_026816104.1	XP_026671905.1
LOC108627972	XM_026816105.1	XP_026671906.1
LOC108627972	XM_026816106.1	XP_026671907.1
LOC108627972	XM_026816107.1	XP_026671908.1
LOC108627973	XM_018029602.2	XP_017885091.1
LOC108627974	XM_026816116.1	XP_026671917.1
LOC108627975	XM_018029604.2	XP_017885093.2
LOC108627976	XM_018029605.2	XP_017885094.2
LOC108627976	XM_026816119.1	XP_026671920.1
LOC108627977	XM_018029606.2	XP_017885095.1
LOC108627978	XM_018029607.2	XP_017885096.2
LOC108627979	XM_018029608.1	XP_017885097.1
LOC108627982	XM_026816139.1	XP_026671940.1
LOC108627983	XM_018029613.2	XP_017885102.1
LOC108627983	XM_018029614.1	XP_017885103.1
LOC108627984	XM_018029615.2	XP_017885104.1
LOC108627984	XM_018029616.2	XP_017885105.1
LOC108627984	XM_018029617.2	XP_017885106.1
LOC108627985	XM_018029631.2	XP_017885120.1
LOC108627985	XM_018029638.2	XP_017885127.1
LOC108627985	XM_026816491.1	XP_026672292.1
LOC108627986	XM_018029618.2	XP_017885107.1
LOC108627986	XM_026816121.1	XP_026671922.1
LOC108627987	XM_018029619.2	XP_017885108.2
LOC108627988	XM_018029620.2	XP_017885109.1
LOC108627989	XM_018029622.2	XP_017885111.1
LOC108627989	XM_018029623.2	XP_017885112.1
LOC108627989	XM_018029624.2	XP_017885113.1
LOC108627989	XM_018029625.2	XP_017885114.1
LOC108627989	XM_018029626.2	XP_017885115.1
LOC108627989	XM_026816122.1	XP_026671923.1
LOC108627989	XM_026816123.1	XP_026671924.1
LOC108627989	XM_026816124.1	XP_026671925.1
LOC108627989	XM_026816125.1	XP_026671926.1
LOC108627989	XM_026816126.1	XP_026671927.1
LOC108627989	XM_026816127.1	XP_026671928.1
LOC108627989	XM_026816128.1	XP_026671929.1
LOC108627989	XR_003389563.1	
LOC108627989	XR_003389564.1	
LOC108627990	XM_018029629.2	XP_017885118.1
LOC108627991	XM_018029630.2	XP_017885119.1
LOC108627992	XM_018029632.2	XP_017885121.1
LOC108627993	XM_018029633.2	XP_017885122.1
LOC108627993	XM_026816136.1	XP_026671937.1
LOC108627993	XM_026816137.1	XP_026671938.1
LOC108627994	XM_018029634.2	XP_017885123.2
LOC108627995	XM_018029635.2	XP_017885124.1
LOC108627995	XM_018029636.2	XP_017885125.1
LOC108627995	XM_026816129.1	XP_026671930.1
LOC108627995	XM_026816130.1	XP_026671931.1
LOC108627995	XM_026816131.1	XP_026671932.1
LOC108627995	XM_026816132.1	XP_026671933.1
LOC108627996	XM_018029637.2	XP_017885126.1
LOC108627996	XM_026816134.1	XP_026671935.1
LOC108627996	XM_026816135.1	XP_026671936.1
LOC108627997	XR_001916759.2	
LOC108627998	XM_018029639.2	XP_017885128.1
LOC108627998	XM_026816133.1	XP_026671934.1
LOC108627999	XM_026816141.1	XP_026671942.1
LOC108628002	XM_018029642.2	XP_017885131.1
LOC108628003	XM_026816142.1	XP_026671943.1
LOC108628003	XM_026816143.1	XP_026671944.1
LOC108628005	XM_018029645.2	XP_017885134.1
LOC108628005	XM_026816509.1	XP_026672310.1
LOC108628006	XR_001916760.2	
LOC108628008	XM_018029644.1	XP_017885133.1
LOC108628009	XM_026816148.1	XP_026671949.1
LOC108628010	XM_018029647.2	XP_017885136.1
LOC108628011	XM_018029649.2	XP_017885138.1
LOC108628012	XM_018029650.2	XP_017885139.1
LOC108628012	XM_018029651.2	XP_017885140.1
LOC108628013	XM_026816152.1	XP_026671953.1
LOC108628014	XM_026816153.1	XP_026671954.1
LOC108628015	XM_018029657.2	XP_017885146.1
LOC108628016	XM_018029654.2	XP_017885143.2
LOC108628017	XM_026816165.1	XP_026671966.1
LOC108628017	XM_026816166.1	XP_026671967.1
LOC108628017	XM_026816167.1	XP_026671968.1
LOC108628017	XM_026816168.1	XP_026671969.1
LOC108628019	XM_018029658.2	XP_017885147.1
LOC108628019	XM_026816176.1	XP_026671977.1
LOC108628020	XM_026816203.1	XP_026672004.1
LOC108628021	XM_018029660.2	XP_017885149.1
LOC108628021	XR_003389569.1	
LOC108628022	XM_018029661.2	XP_017885150.1
LOC108628023	XM_018029662.2	XP_017885151.1
LOC108628023	XM_026816157.1	XP_026671958.1
LOC108628023	XM_026816158.1	XP_026671959.1
LOC108628023	XM_026816159.1	XP_026671960.1
LOC108628023	XM_026816160.1	XP_026671961.1
LOC108628023	XM_026816161.1	XP_026671962.1
LOC108628023	XM_026816162.1	XP_026671963.1
LOC108628024	XM_018029663.2	XP_017885152.1
LOC108628025	XM_018029664.2	XP_017885153.1
LOC108628026	XM_018029707.2	XP_017885196.1
LOC108628026	XM_018029874.2	XP_017885363.1
LOC108628026	XM_018029950.2	XP_017885439.1
LOC108628026	XM_018030027.2	XP_017885516.1
LOC108628026	XM_026812260.1	XP_026668061.1
LOC108628026	XM_026812380.1	XP_026668181.1
LOC108628027	XM_026816291.1	XP_026672092.1
LOC108628027	XM_026816294.1	XP_026672095.1
LOC108628027	XM_026816298.1	XP_026672099.1
LOC108628027	XM_026816302.1	XP_026672103.1
LOC108628027	XM_026816306.1	XP_026672107.1
LOC108628027	XM_026816310.1	XP_026672111.1
LOC108628028	XM_018029665.2	XP_017885154.1
LOC108628029	XM_018029666.2	XP_017885155.1
LOC108628029	XM_018029668.2	XP_017885157.1
LOC108628029	XM_018029670.2	XP_017885159.1
LOC108628029	XM_026816183.1	XP_026671984.1
LOC108628029	XM_026816184.1	XP_026671985.1
LOC108628029	XM_026816185.1	XP_026671986.1
LOC108628029	XM_026816186.1	XP_026671987.1
LOC108628029	XM_026816187.1	XP_026671988.1
LOC108628030	XM_026816188.1	XP_026671989.1
LOC108628031	XM_018029673.2	XP_017885162.1
LOC108628031	XM_026816189.1	XP_026671990.1
LOC108628032	XM_018029675.2	XP_017885164.1
LOC108628032	XM_018029676.2	XP_017885165.1
LOC108628032	XM_018029677.2	XP_017885166.1
LOC108628032	XM_018029678.1	XP_017885167.1
LOC108628032	XM_018029679.2	XP_017885168.1
LOC108628033	XM_018029683.2	XP_017885172.1
LOC108628033	XM_026816315.1	XP_026672116.1
LOC108628034	XM_018029680.2	XP_017885169.1
LOC108628034	XM_026816178.1	XP_026671979.1
LOC108628034	XM_026816179.1	XP_026671980.1
LOC108628034	XM_026816180.1	XP_026671981.1
LOC108628034	XM_026816181.1	XP_026671982.1
LOC108628034	XR_003389571.1	
LOC108628035	XM_018029684.2	XP_017885173.1
LOC108628036	XM_018029685.2	XP_017885174.1
LOC108628036	XM_018029686.2	XP_017885175.1
LOC108628036	XM_018029687.2	XP_017885176.1
LOC108628036	XM_026816154.1	XP_026671955.1
LOC108628036	XM_026816155.1	XP_026671956.1
LOC108628037	XM_018029688.2	XP_017885177.1
LOC108628037	XM_018029690.2	XP_017885179.1
LOC108628038	XM_018029691.2	XP_017885180.1
LOC108628039	XM_018029696.2	XP_017885185.1
LOC108628040	XM_018029693.2	XP_017885182.1
LOC108628040	XM_018029694.2	XP_017885183.1
LOC108628041	XM_018029697.2	XP_017885186.1
LOC108628041	XM_018029698.2	XP_017885187.1
LOC108628042	XM_018029699.2	XP_017885188.1
LOC108628043	XM_018029700.2	XP_017885189.1
LOC108628043	XM_018029701.2	XP_017885190.1
LOC108628044	XM_018029702.2	XP_017885191.1
LOC108628045	XM_018029703.2	XP_017885192.1
LOC108628046	XM_018029708.2	XP_017885197.1
LOC108628046	XM_018029717.2	XP_017885206.1
LOC108628046	XM_018029727.2	XP_017885216.1
LOC108628047	XM_018029704.2	XP_017885193.1
LOC108628047	XM_018029705.2	XP_017885194.1
LOC108628048	XM_018029706.2	XP_017885195.1
LOC108628049	XM_018029709.2	XP_017885198.1
LOC108628049	XM_018029710.2	XP_017885199.1
LOC108628050	XM_018029713.2	XP_017885202.1
LOC108628050	XM_026816197.1	XP_026671998.1
LOC108628050	XM_026816198.1	XP_026671999.1
LOC108628050	XM_026816199.1	XP_026672000.1
LOC108628050	XM_026816200.1	XP_026672001.1
LOC108628050	XM_026816202.1	XP_026672003.1
LOC108628051	XM_018029715.2	XP_017885204.2
LOC108628052	XM_018029716.2	XP_017885205.1
LOC108628053	XM_018029718.2	XP_017885207.1
LOC108628053	XM_018029719.2	XP_017885208.1
LOC108628053	XM_018029720.2	XP_017885209.1
LOC108628053	XM_018029721.2	XP_017885210.1
LOC108628053	XM_018029722.2	XP_017885211.1
LOC108628053	XM_018029723.2	XP_017885212.1
LOC108628053	XM_018029724.2	XP_017885213.1
LOC108628053	XM_018029725.2	XP_017885214.1
LOC108628053	XM_026816193.1	XP_026671994.1
LOC108628053	XM_026816194.1	XP_026671995.1
LOC108628053	XM_026816195.1	XP_026671996.1
LOC108628053	XM_026816196.1	XP_026671997.1
LOC108628054	XM_018029729.2	XP_017885218.1
LOC108628055	XM_026816177.1	XP_026671978.1
LOC108628056	XM_018029731.2	XP_017885220.1
LOC108628057	XM_018029732.2	XP_017885221.1
LOC108628057	XM_018029734.2	XP_017885223.1
LOC108628057	XM_026816170.1	XP_026671971.1
LOC108628057	XM_026816171.1	XP_026671972.1
LOC108628057	XM_026816172.1	XP_026671973.1
LOC108628058	XM_018029736.2	XP_017885225.1
LOC108628058	XM_018029737.2	XP_017885226.1
LOC108628059	XM_018029739.2	XP_017885228.1
LOC108628060	XR_001916764.2	
LOC108628061	XM_018029738.2	XP_017885227.1
LOC108628062	XM_026816164.1	XP_026671965.1
LOC108628063	XM_018029741.2	XP_017885230.1
LOC108628064	XM_018029742.2	XP_017885231.2
LOC108628065	XM_018029743.2	XP_017885232.1
LOC108628066	XM_018029744.2	XP_017885233.1
LOC108628067	XM_018029745.2	XP_017885234.1
LOC108628067	XM_018029746.2	XP_017885235.1
LOC108628067	XM_026816190.1	XP_026671991.1
LOC108628067	XR_001916765.2	
LOC108628068	XM_026816349.1	XP_026672150.1
LOC108628068	XM_026816352.1	XP_026672153.1
LOC108628069	XM_018029750.2	XP_017885239.1
LOC108628069	XM_018029752.2	XP_017885241.1
LOC108628069	XM_026816150.1	XP_026671951.1
LOC108628070	XM_018029753.2	XP_017885242.1
LOC108628071	XM_018029754.2	XP_017885243.1
LOC108628072	XM_018029755.2	XP_017885244.1
LOC108628072	XM_026816191.1	XP_026671992.1
LOC108628072	XM_026816192.1	XP_026671993.1
LOC108628073	XM_018029756.2	XP_017885245.1
LOC108628074	XM_018029757.2	XP_017885246.1
LOC108628075	XM_026816151.1	XP_026671952.1
LOC108628076	XM_018029762.2	XP_017885251.1
LOC108628077	XM_018029759.2	XP_017885248.1
LOC108628078	XM_018029760.2	XP_017885249.1
LOC108628079	XM_018029761.2	XP_017885250.1
LOC108628079	XM_018029763.2	XP_017885252.1
LOC108628080	XM_018029764.2	XP_017885253.1
LOC108628081	XM_018029765.2	XP_017885254.1
LOC108628082	XM_018029766.2	XP_017885255.1
LOC108628083	XM_026816169.1	XP_026671970.1
LOC108628084	XM_018029776.2	XP_017885265.1
LOC108628085	XM_018029772.2	XP_017885261.1
LOC108628085	XM_018029773.2	XP_017885262.1
LOC108628085	XM_018029774.2	XP_017885263.1
LOC108628085	XM_018029775.2	XP_017885264.1
LOC108628085	XM_018029778.2	XP_017885267.1
LOC108628086	XM_018029779.2	XP_017885268.1
LOC108628087	XM_018029780.2	XP_017885269.1
LOC108628088	XM_018029781.2	XP_017885270.2
LOC108628088	XM_018029782.2	XP_017885271.2
LOC108628089	XM_018029783.1	XP_017885272.1
LOC108628090	XM_018029786.2	XP_017885275.1
LOC108628090	XM_018029794.2	XP_017885283.1
LOC108628090	XM_026816579.1	XP_026672380.1
LOC108628090	XM_026816584.1	XP_026672385.1
LOC108628090	XM_026816585.1	XP_026672386.1
LOC108628090	XM_026816589.1	XP_026672390.1
LOC108628091	XM_018029784.1	XP_017885273.1
LOC108628092	XM_018029785.2	XP_017885274.1
LOC108628093	XM_018029787.2	XP_017885276.1
LOC108628094	XM_018029788.2	XP_017885277.2
LOC108628095	XM_018029789.2	XP_017885278.2
LOC108628096	XM_026816209.1	XP_026672010.1
LOC108628098	XM_018029793.2	XP_017885282.1
LOC108628099	XM_018029795.1	XP_017885284.1
LOC108628099	XM_018029796.2	XP_017885285.1
LOC108628099	XM_018029797.2	XP_017885286.1
LOC108628099	XM_026816205.1	XP_026672006.1
LOC108628100	XM_018029800.2	XP_017885289.1
LOC108628100	XM_018029801.2	XP_017885290.1
LOC108628100	XM_026816206.1	XP_026672007.1
LOC108628100	XM_026816207.1	XP_026672008.1
LOC108628101	XM_018029802.2	XP_017885291.1
LOC108628101	XM_018029803.2	XP_017885292.1
LOC108628101	XM_026816208.1	XP_026672009.1
LOC108628102	XM_018029806.2	XP_017885295.1
LOC108628102	XM_018029825.2	XP_017885314.1
LOC108628102	XM_026816564.1	XP_026672365.1
LOC108628102	XM_026816565.1	XP_026672366.1
LOC108628102	XM_026816567.1	XP_026672368.1
LOC108628102	XR_003389631.1	
LOC108628103	XM_018029804.2	XP_017885293.2
LOC108628104	XM_018029805.1	XP_017885294.1
LOC108628105	XM_026816217.1	XP_026672018.1
LOC108628106	XM_018029808.2	XP_017885297.1
LOC108628106	XM_018029809.2	XP_017885298.1
LOC108628106	XM_026816210.1	XP_026672011.1
LOC108628106	XM_026816211.1	XP_026672012.1
LOC108628106	XM_026816212.1	XP_026672013.1
LOC108628106	XM_026816213.1	XP_026672014.1
LOC108628106	XM_026816214.1	XP_026672015.1
LOC108628107	XM_026816218.1	XP_026672019.1
LOC108628108	XM_018029818.2	XP_017885307.1
LOC108628108	XM_018029819.2	XP_017885308.1
LOC108628108	XM_026816215.1	XP_026672016.1
LOC108628108	XM_026816216.1	XP_026672017.1
LOC108628109	XM_018029822.2	XP_017885311.1
LOC108628110	XM_018029823.2	XP_017885312.2
LOC108628111	XM_018029824.2	XP_017885313.1
LOC108628112	XM_018029826.2	XP_017885315.1
LOC108628113	XR_001916766.2	
LOC108628114	XM_018029827.2	XP_017885316.1
LOC108628114	XM_026816233.1	XP_026672034.1
LOC108628114	XM_026816234.1	XP_026672035.1
LOC108628114	XM_026816235.1	XP_026672036.1
LOC108628114	XM_026816236.1	XP_026672037.1
LOC108628115	XM_026816219.1	XP_026672020.1
LOC108628115	XM_026816220.1	XP_026672021.1
LOC108628115	XM_026816221.1	XP_026672022.1
LOC108628115	XM_026816222.1	XP_026672023.1
LOC108628115	XM_026816223.1	XP_026672024.1
LOC108628115	XM_026816224.1	XP_026672025.1
LOC108628115	XM_026816225.1	XP_026672026.1
LOC108628115	XM_026816226.1	XP_026672027.1
LOC108628115	XM_026816227.1	XP_026672028.1
LOC108628115	XM_026816228.1	XP_026672029.1
LOC108628115	XM_026816230.1	XP_026672031.1
LOC108628115	XM_026816231.1	XP_026672032.1
LOC108628115	XM_026816232.1	XP_026672033.1
LOC108628116	XM_018029831.2	XP_017885320.1
LOC108628116	XM_018029832.2	XP_017885321.1
LOC108628116	XM_026816237.1	XP_026672038.1
LOC108628117	XM_018029835.2	XP_017885324.1
LOC108628117	XM_018029844.2	XP_017885333.1
LOC108628117	XM_018029853.2	XP_017885342.1
LOC108628117	XM_018029861.2	XP_017885350.1
LOC108628117	XM_018029870.2	XP_017885359.1
LOC108628119	XM_026816260.1	XP_026672061.1
LOC108628120	XM_018029836.2	XP_017885325.1
LOC108628120	XM_026816238.1	XP_026672039.1
LOC108628121	XM_018029837.2	XP_017885326.1
LOC108628121	XM_018029838.2	XP_017885327.1
LOC108628121	XM_018029839.2	XP_017885328.1
LOC108628121	XM_018029840.2	XP_017885329.1
LOC108628121	XM_026816245.1	XP_026672046.1
LOC108628121	XM_026816246.1	XP_026672047.1
LOC108628121	XR_003389579.1	
LOC108628121	XR_003389580.1	
LOC108628121	XR_003389581.1	
LOC108628122	XM_018029842.2	XP_017885331.1
LOC108628123	XM_018029843.2	XP_017885332.1
LOC108628123	XM_018029845.2	XP_017885334.1
LOC108628123	XM_018029847.2	XP_017885336.1
LOC108628123	XM_026816249.1	XP_026672050.1
LOC108628123	XM_026816250.1	XP_026672051.1
LOC108628123	XM_026816251.1	XP_026672052.1
LOC108628123	XM_026816252.1	XP_026672053.1
LOC108628123	XM_026816253.1	XP_026672054.1
LOC108628123	XM_026816254.1	XP_026672055.1
LOC108628123	XM_026816255.1	XP_026672056.1
LOC108628123	XM_026816256.1	XP_026672057.1
LOC108628124	XM_026816240.1	XP_026672041.1
LOC108628124	XM_026816241.1	XP_026672042.1
LOC108628124	XM_026816242.1	XP_026672043.1
LOC108628124	XM_026816243.1	XP_026672044.1
LOC108628125	XM_018029851.2	XP_017885340.1
LOC108628126	XM_018029852.2	XP_017885341.1
LOC108628127	XM_018029854.2	XP_017885343.1
LOC108628128	XM_018029855.2	XP_017885344.1
LOC108628129	XM_018029857.2	XP_017885346.1
LOC108628130	XM_026816258.1	XP_026672059.1
LOC108628131	XM_018029859.2	XP_017885348.1
LOC108628131	XM_026816247.1	XP_026672048.1
LOC108628132	XM_018029860.2	XP_017885349.1
LOC108628132	XM_026816248.1	XP_026672049.1
LOC108628133	XM_018029862.2	XP_017885351.1
LOC108628133	XM_018029863.2	XP_017885352.1
LOC108628133	XM_018029864.2	XP_017885353.1
LOC108628133	XM_018029865.2	XP_017885354.1
LOC108628133	XM_018029866.2	XP_017885355.1
LOC108628134	XM_018029867.2	XP_017885356.2
LOC108628135	XM_018029868.1	XP_017885357.1
LOC108628136	XM_026816266.1	XP_026672067.1
LOC108628137	XM_026816267.1	XP_026672068.1
LOC108628138	XM_018029872.1	XP_017885361.1
LOC108628139	XM_018029873.2	XP_017885362.1
LOC108628140	XM_018029875.2	XP_017885364.1
LOC108628140	XM_018029876.2	XP_017885365.1
LOC108628140	XM_018029877.2	XP_017885366.1
LOC108628140	XM_026816271.1	XP_026672072.1
LOC108628141	XM_018029878.2	XP_017885367.1
LOC108628141	XM_018029879.2	XP_017885368.1
LOC108628142	XM_018029882.2	XP_017885371.1
LOC108628143	XM_018029880.2	XP_017885369.1
LOC108628143	XM_026816272.1	XP_026672073.1
LOC108628144	XM_018029881.2	XP_017885370.1
LOC108628144	XM_018029883.2	XP_017885372.1
LOC108628144	XM_018029884.2	XP_017885373.1
LOC108628144	XM_018029886.2	XP_017885375.1
LOC108628144	XM_018029887.2	XP_017885376.1
LOC108628144	XM_026816268.1	XP_026672069.1
LOC108628145	XM_018029888.2	XP_017885377.1
LOC108628145	XM_018029889.2	XP_017885378.1
LOC108628145	XM_018029890.2	XP_017885379.1
LOC108628145	XR_003389591.1	
LOC108628146	XM_018029891.2	XP_017885380.1
LOC108628146	XM_018029892.2	XP_017885381.1
LOC108628146	XM_018029893.2	XP_017885382.1
LOC108628146	XM_018029898.2	XP_017885387.1
LOC108628146	XM_018029899.2	XP_017885388.1
LOC108628146	XM_018029900.2	XP_017885389.1
LOC108628146	XM_026816262.1	XP_026672063.1
LOC108628146	XM_026816263.1	XP_026672064.1
LOC108628147	XM_018029897.2	XP_017885386.1
LOC108628148	XM_018029901.2	XP_017885390.1
LOC108628148	XM_018029902.2	XP_017885391.1
LOC108628149	XM_018029903.2	XP_017885392.1
LOC108628149	XM_026816265.1	XP_026672066.1
LOC108628150	XM_018029904.2	XP_017885393.1
LOC108628150	XM_026816269.1	XP_026672070.1
LOC108628150	XM_026816270.1	XP_026672071.1
LOC108628151	XM_018029905.2	XP_017885394.2
LOC108628152	XM_018029909.2	XP_017885398.1
LOC108628152	XM_026816665.1	XP_026672466.1
LOC108628152	XM_026816667.1	XP_026672468.1
LOC108628152	XM_026816673.1	XP_026672474.1
LOC108628152	XM_026816677.1	XP_026672478.1
LOC108628152	XM_026816685.1	XP_026672486.1
LOC108628152	XM_026816687.1	XP_026672488.1
LOC108628153	XM_018029906.2	XP_017885395.1
LOC108628153	XM_026816275.1	XP_026672076.1
LOC108628155	XM_018029908.2	XP_017885397.2
LOC108628156	XM_018029910.2	XP_017885399.2
LOC108628157	XM_018029911.2	XP_017885400.1
LOC108628158	XM_018029912.2	XP_017885401.1
LOC108628159	XM_018029913.2	XP_017885402.1
LOC108628160	XM_026816277.1	XP_026672078.1
LOC108628160	XM_026816278.1	XP_026672079.1
LOC108628160	XM_026816279.1	XP_026672080.1
LOC108628161	XM_018029915.2	XP_017885404.1
LOC108628162	XM_018029916.2	XP_017885405.1
LOC108628163	XM_018029919.2	XP_017885408.1
LOC108628164	XM_018029917.2	XP_017885406.1
LOC108628166	XM_018029920.2	XP_017885409.1
LOC108628167	XM_018029921.1	XP_017885410.1
LOC108628168	XM_018029922.2	XP_017885411.2
LOC108628172	XM_018029923.2	XP_017885412.1
LOC108628173	XM_018029924.2	XP_017885413.1
LOC108628174	XM_018029934.2	XP_017885423.1
LOC108628174	XM_026816068.1	XP_026671869.1
LOC108628175	XM_018029925.2	XP_017885414.1
LOC108628176	XM_018029926.1	XP_017885415.1
LOC108628177	XM_018029927.2	XP_017885416.2
LOC108628178	XR_001916770.2	
LOC108628179	XM_018029929.2	XP_017885418.1
LOC108628179	XM_018029930.2	XP_017885419.1
LOC108628179	XM_026816280.1	XP_026672081.1
LOC108628180	XM_018029931.2	XP_017885420.1
LOC108628181	XM_018029932.1	XP_017885421.1
LOC108628182	XR_001916771.2	
LOC108628182	XR_001916773.2	
LOC108628182	XR_001916774.2	
LOC108628182	XR_003389593.1	
LOC108628182	XR_003389594.1	
LOC108628182	XR_003389595.1	
LOC108628183	XM_018029933.2	XP_017885422.1
LOC108628184	XM_018029935.1	XP_017885424.1
LOC108628185	XM_018029936.2	XP_017885425.2
LOC108628186	XM_026816295.1	XP_026672096.1
LOC108628186	XM_026816296.1	XP_026672097.1
LOC108628186	XM_026816297.1	XP_026672098.1
LOC108628186	XR_003389597.1	
LOC108628186	XR_003389598.1	
LOC108628186	XR_003389599.1	
LOC108628187	XM_026816282.1	XP_026672083.1
LOC108628188	XM_026816299.1	XP_026672100.1
LOC108628189	XM_018029940.2	XP_017885429.1
LOC108628189	XM_018029941.2	XP_017885430.1
LOC108628190	XM_018029945.2	XP_017885434.1
LOC108628191	XM_018029942.2	XP_017885431.1
LOC108628192	XM_018029943.2	XP_017885432.1
LOC108628193	XM_018029944.2	XP_017885433.1
LOC108628194	XM_018029946.2	XP_017885435.1
LOC108628194	XM_026816305.1	XP_026672106.1
LOC108628195	XM_018029947.2	XP_017885436.1
LOC108628196	XM_018029948.2	XP_017885437.1
LOC108628196	XM_018029949.2	XP_017885438.1
LOC108628196	XM_026816307.1	XP_026672108.1
LOC108628197	XM_018029952.2	XP_017885441.1
LOC108628197	XM_018029953.2	XP_017885442.1
LOC108628197	XM_026816308.1	XP_026672109.1
LOC108628197	XM_026816309.1	XP_026672110.1
LOC108628198	XM_018029959.2	XP_017885448.1
LOC108628199	XM_018029955.2	XP_017885444.1
LOC108628200	XM_018029957.2	XP_017885446.1
LOC108628200	XM_026816283.1	XP_026672084.1
LOC108628200	XM_026816284.1	XP_026672085.1
LOC108628200	XM_026816285.1	XP_026672086.1
LOC108628200	XM_026816286.1	XP_026672087.1
LOC108628200	XM_026816287.1	XP_026672088.1
LOC108628200	XM_026816288.1	XP_026672089.1
LOC108628200	XM_026816289.1	XP_026672090.1
LOC108628200	XM_026816290.1	XP_026672091.1
LOC108628201	XM_018029961.2	XP_017885450.1
LOC108628201	XM_018029962.2	XP_017885451.1
LOC108628202	XM_018029963.2	XP_017885452.1
LOC108628202	XM_018029964.2	XP_017885453.1
LOC108628202	XM_018029965.2	XP_017885454.1
LOC108628202	XM_026816292.1	XP_026672093.1
LOC108628203	XM_018029966.2	XP_017885455.1
LOC108628203	XM_018029968.2	XP_017885457.1
LOC108628203	XM_026816293.1	XP_026672094.1
LOC108628204	XM_018029972.2	XP_017885461.1
LOC108628205	XM_018029970.2	XP_017885459.1
LOC108628206	XM_018029973.2	XP_017885462.1
LOC108628207	XM_018029974.2	XP_017885463.1
LOC108628207	XR_001916777.2	
LOC108628208	XM_018029976.2	XP_017885465.1
LOC108628209	XM_018029977.2	XP_017885466.1
LOC108628209	XM_018029978.2	XP_017885467.1
LOC108628210	XM_018029980.2	XP_017885469.1
LOC108628210	XM_018029981.2	XP_017885470.1
LOC108628210	XM_018029982.2	XP_017885471.1
LOC108628210	XM_026816300.1	XP_026672101.1
