GeneID	TranscriptID	ProteinID
LOC106787596	XM_014750110.1	XP_014605596.1
LOC106787596	XM_014750111.1	XP_014605597.1
LOC106787596	XM_014750112.1	XP_014605598.1
LOC106787596	XM_014750113.1	XP_014605599.1
LOC106787597	XM_014750114.1	XP_014605600.1
LOC106787597	XM_014750115.1	XP_014605601.1
LOC106787597	XM_014750116.1	XP_014605602.1
LOC106787597	XM_014750117.1	XP_014605603.1
LOC106787598	XM_014750118.1	XP_014605604.1
LOC106787599	XM_014750123.1	XP_014605609.1
LOC106787599	XM_014750130.1	XP_014605616.1
LOC106787600	XM_014750119.1	XP_014605605.1
LOC106787600	XM_014750120.1	XP_014605606.1
LOC106787601	XM_014750121.1	XP_014605607.1
LOC106787601	XM_014750122.1	XP_014605608.1
LOC106787602	XM_014750124.1	XP_014605610.1
LOC106787602	XM_014750125.1	XP_014605611.1
LOC106787602	XM_014750126.1	XP_014605612.1
LOC106787602	XM_014750127.1	XP_014605613.1
LOC106787603	XR_001381805.1	
LOC106787603	XR_001381806.1	
LOC106787604	XM_014750128.1	XP_014605614.1
LOC106787605	XM_014750129.1	XP_014605615.1
LOC106787606	XR_001381807.1	
LOC106787606	XR_001381808.1	
LOC106787606	XR_001381809.1	
LOC106787607	XM_014750131.1	XP_014605617.1
LOC106787608	XM_014750132.1	XP_014605618.1
LOC106787608	XR_001381810.1	
LOC106787608	XR_001381811.1	
LOC106787608	XR_001381812.1	
LOC106787608	XR_001381813.1	
LOC106787608	XR_001381814.1	
LOC106787608	XR_001381815.1	
LOC106787608	XR_001381816.1	
LOC106787609	XM_014750133.1	XP_014605619.1
LOC106787610	XM_014750134.1	XP_014605620.1
LOC106787610	XM_014750135.1	XP_014605621.1
LOC106787611	XM_014750138.1	XP_014605624.1
LOC106787612	XM_014750136.1	XP_014605622.1
LOC106787613	XM_014750137.1	XP_014605623.1
LOC106787613	XM_014750139.1	XP_014605625.1
LOC106787613	XM_014750140.1	XP_014605626.1
LOC106787613	XM_014750141.1	XP_014605627.1
LOC106787613	XM_014750142.1	XP_014605628.1
LOC106787614	XM_014750143.1	XP_014605629.1
LOC106787615	XM_014750144.1	XP_014605630.1
LOC106787616	XM_014750145.1	XP_014605631.1
LOC106787617	XM_014750148.1	XP_014605634.1
LOC106787618	XM_014750146.1	XP_014605632.1
LOC106787619	XM_014750147.1	XP_014605633.1
LOC106787620	XR_001381817.1	
LOC106787621	XM_014750149.1	XP_014605635.1
LOC106787621	XR_001381818.1	
LOC106787622	XM_014750150.1	XP_014605636.1
LOC106787623	XM_014750151.1	XP_014605637.1
LOC106787623	XM_014750152.1	XP_014605638.1
LOC106787623	XM_014750153.1	XP_014605639.1
LOC106787623	XM_014750154.1	XP_014605640.1
LOC106787623	XM_014750155.1	XP_014605641.1
LOC106787623	XM_014750156.1	XP_014605642.1
LOC106787623	XM_014750157.1	XP_014605643.1
LOC106787623	XM_014750158.1	XP_014605644.1
LOC106787623	XM_014750159.1	XP_014605645.1
LOC106787623	XM_014750160.1	XP_014605646.1
LOC106787623	XM_014750161.1	XP_014605647.1
LOC106787623	XM_014750162.1	XP_014605648.1
LOC106787623	XM_014750164.1	XP_014605650.1
LOC106787623	XM_014750165.1	XP_014605651.1
LOC106787623	XM_014750166.1	XP_014605652.1
LOC106787623	XM_014750167.1	XP_014605653.1
LOC106787624	XM_014750163.1	XP_014605649.1
LOC106787625	XR_001381819.1	
LOC106787626	XM_014750168.1	XP_014605654.1
LOC106787627	XM_014750169.1	XP_014605655.1
LOC106787628	XM_014750170.1	XP_014605656.1
LOC106787628	XM_014750171.1	XP_014605657.1
LOC106787629	XM_014750175.1	XP_014605661.1
LOC106787630	XM_014750172.1	XP_014605658.1
LOC106787631	XM_014750173.1	XP_014605659.1
LOC106787632	XM_014750174.1	XP_014605660.1
LOC106787632	XM_014750176.1	XP_014605662.1
LOC106787632	XM_014750177.1	XP_014605663.1
LOC106787632	XM_014750178.1	XP_014605664.1
LOC106787633	XR_001381820.1	
LOC106787634	XM_014750179.1	XP_014605665.1
LOC106787634	XM_014750180.1	XP_014605666.1
LOC106787635	XM_014750181.1	XP_014605667.1
LOC106787635	XM_014750182.1	XP_014605668.1
LOC106787636	XM_014750183.1	XP_014605669.1
LOC106787637	XM_014750187.1	XP_014605673.1
LOC106787638	XM_014750184.1	XP_014605670.1
LOC106787639	XM_014750185.1	XP_014605671.1
LOC106787640	XM_014750186.1	XP_014605672.1
LOC106787641	XM_014750188.1	XP_014605674.1
LOC106787642	XM_014750189.1	XP_014605675.1
LOC106787643	XM_014750190.1	XP_014605676.1
LOC106787643	XM_014750191.1	XP_014605677.1
LOC106787643	XM_014750192.1	XP_014605678.1
LOC106787644	XM_014750193.1	XP_014605679.1
LOC106787644	XM_014750194.1	XP_014605680.1
LOC106787644	XM_014750195.1	XP_014605681.1
LOC106787645	XM_014750199.1	XP_014605685.1
LOC106787646	XM_014750196.1	XP_014605682.1
LOC106787647	XM_014750197.1	XP_014605683.1
LOC106787648	XM_014750198.1	XP_014605684.1
LOC106787649	XM_014750200.1	XP_014605686.1
LOC106787650	XM_014750201.1	XP_014605687.1
LOC106787650	XM_014750202.1	XP_014605688.1
LOC106787650	XM_014750203.1	XP_014605689.1
LOC106787650	XM_014750204.1	XP_014605690.1
LOC106787650	XM_014750205.1	XP_014605691.1
LOC106787651	XM_014750206.1	XP_014605692.1
LOC106787651	XM_014750207.1	XP_014605693.1
LOC106787651	XM_014750208.1	XP_014605694.1
LOC106787652	XM_014750212.1	XP_014605698.1
LOC106787653	XM_014750209.1	XP_014605695.1
LOC106787654	XM_014750210.1	XP_014605696.1
LOC106787655	XM_014750211.1	XP_014605697.1
LOC106787655	XM_014750213.1	XP_014605699.1
LOC106787656	XM_014750214.1	XP_014605700.1
LOC106787656	XR_001381822.1	
LOC106787657	XM_014750215.1	XP_014605701.1
LOC106787658	XR_001381823.1	
LOC106787659	XR_001381824.1	
LOC106787659	XR_001381825.1	
LOC106787660	XR_001381826.1	
LOC106787661	XM_014750218.1	XP_014605704.1
LOC106787661	XM_014750229.1	XP_014605715.1
LOC106787662	XR_001381827.1	
LOC106787663	XR_001381828.1	
LOC106787663	XR_001381829.1	
LOC106787664	XM_014750216.1	XP_014605702.1
LOC106787664	XM_014750217.1	XP_014605703.1
LOC106787664	XM_014750219.1	XP_014605705.1
LOC106787664	XM_014750220.1	XP_014605706.1
LOC106787664	XM_014750221.1	XP_014605707.1
LOC106787665	XM_014750222.1	XP_014605708.1
LOC106787665	XM_014750223.1	XP_014605709.1
LOC106787665	XM_014750224.1	XP_014605710.1
LOC106787665	XM_014750225.1	XP_014605711.1
LOC106787665	XM_014750226.1	XP_014605712.1
LOC106787665	XM_014750227.1	XP_014605713.1
LOC106787665	XM_014750228.1	XP_014605714.1
LOC106787666	XM_014750230.1	XP_014605716.1
LOC106787666	XM_014750231.1	XP_014605717.1
LOC106787666	XM_014750232.1	XP_014605718.1
LOC106787666	XM_014750233.1	XP_014605719.1
LOC106787667	XM_014750234.1	XP_014605720.1
LOC106787667	XM_014750235.1	XP_014605721.1
LOC106787668	XM_014750236.1	XP_014605722.1
LOC106787669	XM_014750237.1	XP_014605723.1
LOC106787669	XM_014750238.1	XP_014605724.1
LOC106787669	XM_014750239.1	XP_014605725.1
LOC106787670	XM_014750241.1	XP_014605727.1
LOC106787670	XM_014750247.1	XP_014605733.1
LOC106787671	XR_001381831.1	
LOC106787672	XM_014750240.1	XP_014605726.1
LOC106787673	XM_014750242.1	XP_014605728.1
LOC106787674	XM_014750243.1	XP_014605729.1
LOC106787675	XM_014750244.1	XP_014605730.1
LOC106787676	XM_014750245.1	XP_014605731.1
LOC106787677	XM_014750246.1	XP_014605732.1
LOC106787678	XR_001381832.1	
LOC106787679	XR_001381833.1	
LOC106787680	XM_014750248.1	XP_014605734.1
LOC106787681	XM_014750249.1	XP_014605735.1
LOC106787682	XM_014750250.1	XP_014605736.1
LOC106787683	XM_014750251.1	XP_014605737.1
LOC106787683	XM_014750252.1	XP_014605738.1
LOC106787683	XM_014750253.1	XP_014605739.1
LOC106787684	XM_014750254.1	XP_014605740.1
LOC106787685	XM_014750255.1	XP_014605741.1
LOC106787685	XM_014750256.1	XP_014605742.1
LOC106787685	XM_014750257.1	XP_014605743.1
LOC106787685	XM_014750258.1	XP_014605744.1
LOC106787686	XM_014750260.1	XP_014605746.1
LOC106787686	XM_014750268.1	XP_014605754.1
LOC106787687	XM_014750259.1	XP_014605745.1
LOC106787688	XM_014750306.1	XP_014605792.1
LOC106787688	XM_014750388.1	XP_014605874.1
LOC106787688	XM_014750468.1	XP_014605954.1
LOC106787688	XM_014750556.1	XP_014606042.1
LOC106787689	XM_014750261.1	XP_014605747.1
LOC106787689	XM_014750262.1	XP_014605748.1
LOC106787690	XM_014750263.1	XP_014605749.1
LOC106787690	XM_014750264.1	XP_014605750.1
LOC106787691	XM_014750265.1	XP_014605751.1
LOC106787692	XM_014750266.1	XP_014605752.1
LOC106787693	XM_014750267.1	XP_014605753.1
LOC106787694	XM_014750269.1	XP_014605755.1
LOC106787695	XM_014750270.1	XP_014605756.1
LOC106787696	XM_014750271.1	XP_014605757.1
LOC106787696	XM_014750272.1	XP_014605758.1
LOC106787697	XM_014750273.1	XP_014605759.1
LOC106787698	XM_014750274.1	XP_014605760.1
LOC106787699	XM_014750275.1	XP_014605761.1
LOC106787699	XM_014750276.1	XP_014605762.1
LOC106787700	XM_014750281.1	XP_014605767.1
LOC106787700	XM_014750291.1	XP_014605777.1
LOC106787700	XM_014750302.1	XP_014605788.1
LOC106787701	XM_014750277.1	XP_014605763.1
LOC106787701	XM_014750278.1	XP_014605764.1
LOC106787701	XM_014750279.1	XP_014605765.1
LOC106787701	XM_014750280.1	XP_014605766.1
LOC106787701	XM_014750282.1	XP_014605768.1
LOC106787701	XM_014750283.1	XP_014605769.1
LOC106787701	XM_014750284.1	XP_014605770.1
LOC106787702	XM_014750285.1	XP_014605771.1
LOC106787703	XM_014750286.1	XP_014605772.1
LOC106787703	XM_014750287.1	XP_014605773.1
LOC106787703	XM_014750288.1	XP_014605774.1
LOC106787703	XM_014750289.1	XP_014605775.1
LOC106787703	XM_014750290.1	XP_014605776.1
LOC106787703	XM_014750292.1	XP_014605778.1
LOC106787703	XM_014750293.1	XP_014605779.1
LOC106787703	XM_014750294.1	XP_014605780.1
LOC106787703	XM_014750295.1	XP_014605781.1
LOC106787703	XM_014750296.1	XP_014605782.1
LOC106787703	XM_014750297.1	XP_014605783.1
LOC106787703	XM_014750298.1	XP_014605784.1
LOC106787703	XM_014750299.1	XP_014605785.1
LOC106787703	XM_014750300.1	XP_014605786.1
LOC106787703	XM_014750301.1	XP_014605787.1
LOC106787704	XM_014750303.1	XP_014605789.1
LOC106787705	XM_014750304.1	XP_014605790.1
LOC106787706	XM_014750305.1	XP_014605791.1
LOC106787707	XM_014750307.1	XP_014605793.1
LOC106787708	XM_014750308.1	XP_014605794.1
LOC106787709	XR_001381834.1	
LOC106787710	XM_014750309.1	XP_014605795.1
LOC106787710	XM_014750310.1	XP_014605796.1
LOC106787710	XM_014750311.1	XP_014605797.1
LOC106787710	XM_014750312.1	XP_014605798.1
LOC106787710	XM_014750313.1	XP_014605799.1
LOC106787711	XM_014750315.1	XP_014605801.1
LOC106787711	XM_014750326.1	XP_014605812.1
LOC106787711	XM_014750335.1	XP_014605821.1
LOC106787711	XM_014750343.1	XP_014605829.1
LOC106787711	XM_014750351.1	XP_014605837.1
LOC106787711	XM_014750359.1	XP_014605845.1
LOC106787711	XR_001381836.1	
LOC106787712	XM_014750314.1	XP_014605800.1
LOC106787713	XM_014750316.1	XP_014605802.1
LOC106787714	XR_001381835.1	
LOC106787715	XM_014750317.1	XP_014605803.1
LOC106787715	XM_014750318.1	XP_014605804.1
LOC106787716	XM_014750319.1	XP_014605805.1
LOC106787717	XM_014750320.1	XP_014605806.1
LOC106787718	XM_014750321.1	XP_014605807.1
LOC106787719	XM_014750322.1	XP_014605808.1
LOC106787720	XM_014750323.1	XP_014605809.1
LOC106787720	XM_014750324.1	XP_014605810.1
LOC106787720	XM_014750325.1	XP_014605811.1
LOC106787721	XM_014750327.1	XP_014605813.1
LOC106787721	XM_014750328.1	XP_014605814.1
LOC106787721	XM_014750329.1	XP_014605815.1
LOC106787722	XM_014750330.1	XP_014605816.1
LOC106787722	XM_014750331.1	XP_014605817.1
LOC106787723	XM_014750332.1	XP_014605818.1
LOC106787723	XM_014750333.1	XP_014605819.1
LOC106787724	XM_014750334.1	XP_014605820.1
LOC106787724	XM_014750336.1	XP_014605822.1
LOC106787724	XM_014750337.1	XP_014605823.1
LOC106787724	XM_014750338.1	XP_014605824.1
LOC106787724	XM_014750339.1	XP_014605825.1
LOC106787725	XM_014750340.1	XP_014605826.1
LOC106787726	XM_014750341.1	XP_014605827.1
LOC106787727	XM_014750342.1	XP_014605828.1
LOC106787728	XM_014750344.1	XP_014605830.1
LOC106787728	XM_014750345.1	XP_014605831.1
LOC106787729	XR_001381837.1	
LOC106787730	XM_014750346.1	XP_014605832.1
LOC106787730	XM_014750347.1	XP_014605833.1
LOC106787731	XR_001381838.1	
LOC106787732	XM_014750349.1	XP_014605835.1
LOC106787733	XM_014750350.1	XP_014605836.1
LOC106787734	XM_014750352.1	XP_014605838.1
LOC106787735	XM_014750353.1	XP_014605839.1
LOC106787736	XM_014750354.1	XP_014605840.1
LOC106787737	XM_014750355.1	XP_014605841.1
LOC106787737	XM_014750356.1	XP_014605842.1
LOC106787737	XM_014750357.1	XP_014605843.1
LOC106787738	XM_014750358.1	XP_014605844.1
LOC106787739	XM_014750360.1	XP_014605846.1
LOC106787740	XM_014750361.1	XP_014605847.1
LOC106787741	XM_014750362.1	XP_014605848.1
LOC106787742	XM_014750363.1	XP_014605849.1
LOC106787743	XM_014750364.1	XP_014605850.1
LOC106787744	XM_014750365.1	XP_014605851.1
LOC106787744	XM_014750366.1	XP_014605852.1
LOC106787745	XM_014750371.1	XP_014605857.1
LOC106787745	XM_014750380.1	XP_014605866.1
LOC106787745	XM_014750389.1	XP_014605875.1
LOC106787746	XM_014750367.1	XP_014605853.1
LOC106787746	XM_014750368.1	XP_014605854.1
LOC106787747	XM_014750369.1	XP_014605855.1
LOC106787748	XM_014750370.1	XP_014605856.1
LOC106787749	XM_014750372.1	XP_014605858.1
LOC106787749	XM_014750373.1	XP_014605859.1
LOC106787749	XM_014750374.1	XP_014605860.1
LOC106787749	XM_014750375.1	XP_014605861.1
LOC106787749	XM_014750376.1	XP_014605862.1
LOC106787749	XM_014750377.1	XP_014605863.1
LOC106787749	XM_014750378.1	XP_014605864.1
LOC106787750	XM_014750379.1	XP_014605865.1
LOC106787751	XM_014750381.1	XP_014605867.1
LOC106787751	XM_014750382.1	XP_014605868.1
LOC106787752	XM_014750383.1	XP_014605869.1
LOC106787753	XM_014750384.1	XP_014605870.1
LOC106787754	XM_014750385.1	XP_014605871.1
LOC106787755	XM_014750386.1	XP_014605872.1
LOC106787755	XM_014750387.1	XP_014605873.1
LOC106787755	XM_014750390.1	XP_014605876.1
LOC106787755	XM_014750391.1	XP_014605877.1
LOC106787755	XM_014750392.1	XP_014605878.1
LOC106787755	XM_014750393.1	XP_014605879.1
LOC106787756	XM_014750394.1	XP_014605880.1
LOC106787757	XM_014750395.1	XP_014605881.1
LOC106787758	XM_014750396.1	XP_014605882.1
LOC106787759	XM_014750397.1	XP_014605883.1
LOC106787759	XM_014750398.1	XP_014605884.1
LOC106787760	XM_014750401.1	XP_014605887.1
LOC106787760	XM_014750410.1	XP_014605896.1
LOC106787761	XM_014750399.1	XP_014605885.1
LOC106787761	XM_014750400.1	XP_014605886.1
LOC106787761	XR_001381839.1	
LOC106787762	XM_014750402.1	XP_014605888.1
LOC106787763	XM_014750403.1	XP_014605889.1
LOC106787763	XM_014750404.1	XP_014605890.1
LOC106787763	XM_014750405.1	XP_014605891.1
LOC106787763	XM_014750406.1	XP_014605892.1
LOC106787764	XM_014750407.1	XP_014605893.1
LOC106787765	XM_014750408.1	XP_014605894.1
LOC106787766	XM_014750409.1	XP_014605895.1
LOC106787766	XM_014750411.1	XP_014605897.1
LOC106787766	XM_014750412.1	XP_014605898.1
LOC106787766	XM_014750413.1	XP_014605899.1
LOC106787767	XM_014750414.1	XP_014605900.1
LOC106787768	XM_014750415.1	XP_014605901.1
LOC106787768	XM_014750416.1	XP_014605902.1
LOC106787768	XM_014750417.1	XP_014605903.1
LOC106787768	XM_014750418.1	XP_014605904.1
LOC106787769	XM_014750419.1	XP_014605905.1
LOC106787770	XM_014750424.1	XP_014605910.1
LOC106787771	XM_014750420.1	XP_014605906.1
LOC106787771	XM_014750421.1	XP_014605907.1
LOC106787771	XM_014750422.1	XP_014605908.1
LOC106787771	XM_014750423.1	XP_014605909.1
LOC106787772	XM_014750425.1	XP_014605911.1
LOC106787773	XM_014750426.1	XP_014605912.1
LOC106787774	XM_014750427.1	XP_014605913.1
LOC106787775	XM_014750428.1	XP_014605914.1
LOC106787775	XR_001381840.1	
LOC106787776	XM_014750429.1	XP_014605915.1
LOC106787777	XM_014750430.1	XP_014605916.1
LOC106787777	XM_014750431.1	XP_014605917.1
LOC106787778	XM_014750435.1	XP_014605921.1
LOC106787778	XM_014750442.1	XP_014605928.1
LOC106787779	XM_014750432.1	XP_014605918.1
LOC106787780	XM_014750433.1	XP_014605919.1
LOC106787780	XM_014750434.1	XP_014605920.1
LOC106787781	XM_014750436.1	XP_014605922.1
LOC106787781	XM_014750437.1	XP_014605923.1
LOC106787782	XM_014750438.1	XP_014605924.1
LOC106787783	XM_014750439.1	XP_014605925.1
LOC106787784	XM_014750440.1	XP_014605926.1
LOC106787784	XM_014750441.1	XP_014605927.1
LOC106787785	XM_014750443.1	XP_014605929.1
LOC106787786	XM_014750444.1	XP_014605930.1
LOC106787787	XR_001381841.1	
LOC106787787	XR_001381842.1	
LOC106787788	XM_014750445.1	XP_014605931.1
LOC106787788	XM_014750446.1	XP_014605932.1
LOC106787789	XM_014750450.1	XP_014605936.1
LOC106787790	XM_014750447.1	XP_014605933.1
LOC106787791	XM_014750448.1	XP_014605934.1
LOC106787792	XM_014750449.1	XP_014605935.1
LOC106787793	XM_014750451.1	XP_014605937.1
LOC106787793	XM_014750452.1	XP_014605938.1
LOC106787794	XM_014750453.1	XP_014605939.1
LOC106787794	XM_014750454.1	XP_014605940.1
LOC106787795	XM_014750455.1	XP_014605941.1
LOC106787796	XM_014750456.1	XP_014605942.1
LOC106787796	XM_014750457.1	XP_014605943.1
LOC106787797	XM_014750458.1	XP_014605944.1
LOC106787798	XM_014750462.1	XP_014605948.1
LOC106787798	XM_014750473.1	XP_014605959.1
LOC106787798	XM_014750483.1	XP_014605969.1
LOC106787799	XM_014750459.1	XP_014605945.1
LOC106787799	XR_001381843.1	
LOC106787800	XM_014750460.1	XP_014605946.1
LOC106787800	XM_014750461.1	XP_014605947.1
LOC106787800	XM_014750463.1	XP_014605949.1
LOC106787800	XM_014750464.1	XP_014605950.1
LOC106787800	XM_014750465.1	XP_014605951.1
LOC106787801	XM_014750466.1	XP_014605952.1
LOC106787801	XM_014750467.1	XP_014605953.1
LOC106787802	XM_014750469.1	XP_014605955.1
LOC106787803	XM_014750470.1	XP_014605956.1
LOC106787803	XM_014750471.1	XP_014605957.1
LOC106787803	XM_014750472.1	XP_014605958.1
LOC106787803	XM_014750474.1	XP_014605960.1
LOC106787803	XM_014750475.1	XP_014605961.1
LOC106787803	XM_014750476.1	XP_014605962.1
LOC106787803	XM_014750477.1	XP_014605963.1
LOC106787803	XM_014750478.1	XP_014605964.1
LOC106787803	XM_014750479.1	XP_014605965.1
LOC106787803	XM_014750480.1	XP_014605966.1
LOC106787804	XM_014750481.1	XP_014605967.1
LOC106787804	XM_014750482.1	XP_014605968.1
LOC106787805	XM_014750484.1	XP_014605970.1
LOC106787805	XM_014750485.1	XP_014605971.1
LOC106787805	XM_014750486.1	XP_014605972.1
LOC106787805	XM_014750487.1	XP_014605973.1
LOC106787805	XM_014750488.1	XP_014605974.1
LOC106787805	XM_014750489.1	XP_014605975.1
LOC106787805	XM_014750490.1	XP_014605976.1
LOC106787805	XM_014750491.1	XP_014605977.1
LOC106787805	XM_014750492.1	XP_014605978.1
LOC106787805	XM_014750493.1	XP_014605979.1
LOC106787805	XM_014750494.1	XP_014605980.1
LOC106787806	XM_014750497.1	XP_014605983.1
LOC106787807	XM_014750495.1	XP_014605981.1
LOC106787808	XM_014750496.1	XP_014605982.1
LOC106787809	XM_014750498.1	XP_014605984.1
LOC106787810	XM_014750499.1	XP_014605985.1
LOC106787810	XM_014750500.1	XP_014605986.1
LOC106787810	XM_014750501.1	XP_014605987.1
LOC106787811	XM_014750502.1	XP_014605988.1
LOC106787812	XM_014750503.1	XP_014605989.1
LOC106787813	XM_014750504.1	XP_014605990.1
LOC106787814	XM_014750505.1	XP_014605991.1
LOC106787814	XM_014750506.1	XP_014605992.1
LOC106787815	XM_014750510.1	XP_014605996.1
LOC106787816	XM_014750507.1	XP_014605993.1
LOC106787816	XM_014750508.1	XP_014605994.1
LOC106787817	XM_014750509.1	XP_014605995.1
LOC106787817	XM_014750511.1	XP_014605997.1
LOC106787817	XM_014750512.1	XP_014605998.1
LOC106787818	XM_014750513.1	XP_014605999.1
LOC106787818	XM_014750514.1	XP_014606000.1
LOC106787819	XM_014750515.1	XP_014606001.1
LOC106787820	XM_014750516.1	XP_014606002.1
LOC106787821	XM_014750517.1	XP_014606003.1
LOC106787821	XM_014750518.1	XP_014606004.1
LOC106787822	XM_014750522.1	XP_014606008.1
LOC106787823	XM_014750519.1	XP_014606005.1
LOC106787823	XM_014750520.1	XP_014606006.1
LOC106787824	XM_014750521.1	XP_014606007.1
LOC106787825	XM_014750523.1	XP_014606009.1
LOC106787826	XM_014750524.1	XP_014606010.1
LOC106787827	XM_014750525.1	XP_014606011.1
LOC106787828	XM_014750526.1	XP_014606012.1
LOC106787829	XM_014750527.1	XP_014606013.1
LOC106787830	XM_014750528.1	XP_014606014.1
LOC106787831	XM_014750529.1	XP_014606015.1
LOC106787832	XM_014750533.1	XP_014606019.1
LOC106787832	XM_014750542.1	XP_014606028.1
LOC106787833	XM_014750530.1	XP_014606016.1
LOC106787834	XM_014750531.1	XP_014606017.1
LOC106787835	XM_014750532.1	XP_014606018.1
LOC106787836	XM_014750534.1	XP_014606020.1
LOC106787837	XM_014750535.1	XP_014606021.1
LOC106787837	XM_014750536.1	XP_014606022.1
LOC106787837	XM_014750537.1	XP_014606023.1
LOC106787837	XM_014750538.1	XP_014606024.1
LOC106787838	XM_014750539.1	XP_014606025.1
LOC106787838	XM_014750540.1	XP_014606026.1
LOC106787838	XM_014750541.1	XP_014606027.1
LOC106787838	XM_014750543.1	XP_014606029.1
LOC106787838	XM_014750544.1	XP_014606030.1
LOC106787839	XM_014750545.1	XP_014606031.1
LOC106787840	XM_014750546.1	XP_014606032.1
LOC106787840	XM_014750547.1	XP_014606033.1
LOC106787840	XM_014750548.1	XP_014606034.1
LOC106787841	XM_014750549.1	XP_014606035.1
LOC106787841	XM_014750550.1	XP_014606036.1
LOC106787841	XM_014750551.1	XP_014606037.1
LOC106787841	XM_014750552.1	XP_014606038.1
LOC106787841	XM_014750553.1	XP_014606039.1
LOC106787841	XM_014750554.1	XP_014606040.1
LOC106787842	XR_001381844.1	
LOC106787843	XM_014750555.1	XP_014606041.1
LOC106787843	XM_014750557.1	XP_014606043.1
LOC106787843	XM_014750558.1	XP_014606044.1
LOC106787843	XR_001381845.1	
LOC106787843	XR_001381846.1	
LOC106787844	XM_014750559.1	XP_014606045.1
LOC106787844	XM_014750560.1	XP_014606046.1
LOC106787844	XM_014750561.1	XP_014606047.1
LOC106787845	XM_014750562.1	XP_014606048.1
LOC106787845	XM_014750563.1	XP_014606049.1
LOC106787845	XM_014750564.1	XP_014606050.1
LOC106787845	XM_014750565.1	XP_014606051.1
LOC106787846	XM_014750566.1	XP_014606052.1
LOC106787847	XM_014750567.1	XP_014606053.1
LOC106787847	XM_014750568.1	XP_014606054.1
LOC106787848	XM_014750569.1	XP_014606055.1
LOC106787849	XM_014750570.1	XP_014606056.1
LOC106787849	XM_014750571.1	XP_014606057.1
LOC106787849	XM_014750572.1	XP_014606058.1
LOC106787850	XM_014750573.1	XP_014606059.1
LOC106787851	XM_014750574.1	XP_014606060.1
LOC106787851	XM_014750575.1	XP_014606061.1
LOC106787852	XM_014750576.1	XP_014606062.1
LOC106787853	XM_014750577.1	XP_014606063.1
LOC106787854	XM_014750578.1	XP_014606064.1
LOC106787854	XM_014750579.1	XP_014606065.1
LOC106787855	XM_014750580.1	XP_014606066.1
LOC106787856	XM_014750581.1	XP_014606067.1
LOC106787857	XM_014750582.1	XP_014606068.1
LOC106787857	XM_014750583.1	XP_014606069.1
LOC106787858	XM_014750584.1	XP_014606070.1
LOC106787859	XM_014750585.1	XP_014606071.1
LOC106787860	XR_001381847.1	
LOC106787860	XR_001381848.1	
LOC106787861	XM_014750586.1	XP_014606072.1
LOC106787862	XM_014750587.1	XP_014606073.1
LOC106787863	XM_014750588.1	XP_014606074.1
LOC106787864	XM_014750589.1	XP_014606075.1
LOC106787865	XM_014750593.1	XP_014606079.1
LOC106787866	XM_014750590.1	XP_014606076.1
LOC106787867	XM_014750591.1	XP_014606077.1
LOC106787868	XM_014750592.1	XP_014606078.1
LOC106787868	XR_001381849.1	
LOC106787868	XR_001381850.1	
LOC106787869	XM_014750594.1	XP_014606080.1
LOC106787870	XM_014750595.1	XP_014606081.1
LOC106787870	XM_014750596.1	XP_014606082.1
LOC106787871	XM_014750597.1	XP_014606083.1
LOC106787871	XM_014750598.1	XP_014606084.1
LOC106787872	XM_014750599.1	XP_014606085.1
LOC106787872	XM_014750600.1	XP_014606086.1
LOC106787872	XM_014750601.1	XP_014606087.1
LOC106787873	XM_014750605.1	XP_014606091.1
LOC106787874	XM_014750602.1	XP_014606088.1
LOC106787874	XM_014750603.1	XP_014606089.1
LOC106787875	XM_014750604.1	XP_014606090.1
LOC106787875	XM_014750606.1	XP_014606092.1
LOC106787875	XM_014750607.1	XP_014606093.1
LOC106787876	XR_001381851.1	
LOC106787877	XM_014750608.1	XP_014606094.1
LOC106787877	XM_014750609.1	XP_014606095.1
LOC106787878	XM_014750610.1	XP_014606096.1
LOC106787878	XM_014750611.1	XP_014606097.1
LOC106787879	XM_014750612.1	XP_014606098.1
LOC106787879	XM_014750613.1	XP_014606099.1
LOC106787879	XM_014750614.1	XP_014606100.1
LOC106787879	XM_014750615.1	XP_014606101.1
LOC106787879	XM_014750616.1	XP_014606102.1
LOC106787879	XM_014750617.1	XP_014606103.1
LOC106787880	XM_014750618.1	XP_014606104.1
LOC106787881	XR_001381852.1	
LOC106787881	XR_001381853.1	
LOC106787882	XM_014750619.1	XP_014606105.1
LOC106787883	XM_014750620.1	XP_014606106.1
LOC106787884	XM_014750621.1	XP_014606107.1
LOC106787885	XM_014750622.1	XP_014606108.1
LOC106787886	XM_014750623.1	XP_014606109.1
LOC106787887	XM_014750624.1	XP_014606110.1
LOC106787888	XM_014750629.1	XP_014606115.1
LOC106787889	XM_014750625.1	XP_014606111.1
LOC106787889	XM_014750626.1	XP_014606112.1
LOC106787889	XM_014750627.1	XP_014606113.1
LOC106787889	XM_014750628.1	XP_014606114.1
LOC106787890	XM_014750630.1	XP_014606116.1
LOC106787890	XM_014750631.1	XP_014606117.1
LOC106787890	XM_014750632.1	XP_014606118.1
LOC106787890	XM_014750633.1	XP_014606119.1
LOC106787890	XM_014750634.1	XP_014606120.1
LOC106787890	XM_014750635.1	XP_014606121.1
LOC106787890	XM_014750636.1	XP_014606122.1
LOC106787890	XM_014750637.1	XP_014606123.1
