GeneInfo	CA_N_007	CA_N_012	CA_N_030	CA_P_013	CA_P_041	CA_P_055	CA_SL_019	CA_SL_048	CA_SL_056	CA_SM_029	CA_SM_039	CA_SM_049
rna-XM_018023005.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023006.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023215.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023216.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812872.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023217.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023241.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023243.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023240.2	9	40	7	51	24	13	8	23	20	18	16	6
rna-XM_026812880.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023231.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023228.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023232.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023234.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023233.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023235.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023236.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023221.2	0	1	0	0	0	0	0	0	1	0	0	0
rna-XM_018023220.2	381	1498	1230	1307	906	1204	645	1099	940	1629	342	468
rna-XR_003389061.1	1	0	0	4	0	0	0	2	0	0	0	0
rna-XM_018023224.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812874.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812877.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023223.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812875.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023225.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023227.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812878.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023226.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023237.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812873.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023222.1	180	181	128	254	106	150	199	169	91	181	115	261
rna-XM_018023244.2	140	90	105	140	74	113	142	137	70	108	108	215
rna-XM_018023239.2	0	0	0	0	0	1	0	1	0	0	1	0
rna-XM_018023238.2	965	733	868	861	709	864	1184	1169	775	764	768	1426
rna-XM_018023219.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812881.1	7	10	8	13	11	10	11	7	8	14	6	8
rna-XM_018023259.2	1	0	0	0	0	0	1	0	0	3	0	4
rna-XM_026812888.1	0	2	1	0	1	1	1	3	6	3	2	0
rna-XM_018023261.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389062.1	4	6	0	8	1	2	3	1	4	4	5	0
rna-XM_018023260.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023248.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023254.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812882.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023256.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023249.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023252.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812884.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812886.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812887.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812883.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812885.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812893.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023269.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812892.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812891.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023262.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812890.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023247.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812895.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023271.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023272.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023274.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389063.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023276.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023277.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023278.2	1	0	3	0	1	0	1	1	0	2	0	0
rna-XM_026812930.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812929.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023351.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812928.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812927.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023283.2	55	30	36	34	19	19	31	6	28	20	15	54
rna-XM_026812948.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812947.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812939.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812944.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812943.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812941.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812940.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812942.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812946.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812945.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023342.2	619	508	633	654	517	932	631	858	908	561	505	969
rna-XM_018023343.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812949.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023341.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023292.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023293.2	1	0	0	1	0	1	0	1	0	2	0	1
rna-XM_018023296.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389065.1	0	0	1	0	0	0	0	0	0	0	0	0
rna-XM_018023290.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023291.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023294.2	2532	2445	2657	2325	2006	2107	1794	3105	2168	2091	2198	2855
rna-XM_026812907.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812918.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812903.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812912.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812909.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812905.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812906.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812911.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812908.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812904.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812915.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812910.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812914.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812916.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812917.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812913.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023324.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023326.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023353.2	7	11	9	14	9	1	5	4	0	5	5	3
rna-XM_026812924.1	0	0	0	0	0	0	0	1	0	0	0	0
rna-XM_018023310.2	4	13	4	1	8	2	3	5	2	2	4	1
rna-XM_018023308.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023309.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023311.2	0	0	0	0	0	0	0	0	1	0	0	0
rna-XM_018023321.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023322.1	0	0	0	0	0	0	0	0	0	1	0	0
rna-XM_018023320.2	0	0	0	1	0	0	0	1	0	0	0	0
rna-XM_018023318.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023319.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812922.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023327.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023328.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812920.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023330.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023305.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023304.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023303.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023299.2	22	12	19	8	10	15	20	22	5	13	15	21
rna-XM_018023301.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023300.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023302.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023297.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812900.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812925.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023307.2	0	0	0	0	0	0	0	1	0	0	0	0
rna-XR_003389064.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023280.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812899.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812897.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812898.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812926.1	71	45	50	62	39	32	6	6	37	30	18	12
rna-XM_026812901.1	18	18	19	29	21	3	16	16	6	8	12	2
rna-XM_026812902.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023344.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023345.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389066.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023349.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023347.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023346.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812919.1	0	1	0	0	1	0	0	0	0	1	0	0
rna-XM_018023281.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023313.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023312.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023282.2	3	2	1	0	2	0	0	1	0	1	0	1
rna-XM_018023288.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023287.2	0	0	1	0	0	0	0	1	0	0	0	0
rna-XR_003389067.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023323.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023314.2	0	0	0	0	0	0	0	0	2	0	0	0
rna-XM_018023317.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812937.1	0	2	1	0	0	0	0	0	0	0	0	0
rna-XM_026812938.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023316.2	460	592	719	694	648	261	112	308	595	598	371	154
rna-XM_018023286.2	11	19	34	15	20	15	20	34	11	12	5	21
rna-XM_018023355.2	122	137	153	199	113	95	86	121	157	103	164	97
rna-XM_026812932.1	0	0	0	0	0	0	0	0	1	0	1	0
rna-XM_018023354.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812933.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812935.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812936.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812934.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023285.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812950.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023358.2	0	0	0	0	1	0	0	0	0	0	0	0
rna-XM_018023359.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023360.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812951.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812957.1	0	0	0	1	0	0	0	3	0	4	0	1
rna-XM_018023362.2	1	0	1	1	7	2	1	1	4	2	1	2
rna-XM_026812954.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812953.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812955.1	0	0	0	0	0	0	1	0	0	0	0	0
rna-XM_026812956.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023361.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812958.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023365.1	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113464222	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812959.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023376.2	72	83	75	66	65	86	95	116	95	64	85	100
rna-XM_018023380.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023379.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812960.1	1	0	1	0	0	0	0	0	2	0	1	0
rna-XM_018023369.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023368.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812961.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812963.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812962.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023367.2	1	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023370.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023371.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023372.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023373.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023374.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389068.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389069.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389070.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023381.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812964.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023382.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812966.1	1	0	0	1	0	0	0	0	0	0	0	0
rna-XM_018023386.2	0	1	3	0	0	0	1	0	0	1	0	2
rna-XM_018023385.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023384.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001916581.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023392.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023389.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023390.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812965.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023391.2	2	0	0	0	2	0	0	1	4	0	1	0
rna-XM_018023388.2	0	1	0	0	0	1	1	0	1	0	0	1
rna-XM_018023393.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812976.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023427.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023396.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023397.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389079.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023428.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389076.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023400.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812975.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812979.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812978.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389078.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023401.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812970.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389075.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389074.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389073.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023402.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812973.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812971.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023426.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023405.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812974.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023406.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389071.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023407.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023408.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389077.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023409.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389072.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023410.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812984.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812969.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812972.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023413.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812980.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812983.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812982.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812977.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812987.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023418.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389080.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023424.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023421.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023423.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812968.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023420.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023419.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023442.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812996.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023497.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023499.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023498.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812993.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023500.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023508.2	0	0	0	0	1	0	0	0	0	0	0	0
rna-XM_018023507.2	6	2	6	1	3	5	1	5	3	5	1	5
rna-XM_026813000.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023510.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023504.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023505.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812995.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023501.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023502.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023495.2	0	0	0	2	0	0	0	1	0	0	0	0
rna-XM_018023536.2	139	79	92	107	67	75	142	177	80	90	110	174
rna-XM_026812994.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023537.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023584.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023583.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812998.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026812999.1	1	0	0	4	1	1	4	1	0	1	2	5
rna-XM_018023440.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023439.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813029.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813030.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813025.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813026.1	0	0	0	0	0	0	0	0	0	0	1	0
rna-XM_018023547.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813027.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023549.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023548.2	1	1	0	0	0	0	3	5	1	7	0	1
rna-XM_026813028.1	4	6	6	5	3	0	3	8	2	1	4	8
rna-XR_003389091.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389090.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023552.2	3	5	9	3	9	13	9	5	6	2	9	8
rna-XM_018023437.2	32	25	17	19	17	18	27	39	19	24	20	40
rna-XM_026813031.1	0	0	0	0	0	0	1	0	0	0	0	0
rna-XM_018023577.2	0	0	0	0	0	0	0	0	0	1	0	0
rna-XM_018023578.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023579.2	74	44	67	52	29	87	99	107	48	62	30	88
rna-XM_026813034.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813035.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023545.2	161	172	181	150	129	169	123	182	120	125	137	119
rna-XM_018023546.2	0	0	0	0	0	0	1	0	0	0	1	0
rna-XR_003389092.1	0	0	1	1	0	0	0	0	1	0	0	1
rna-XR_003389093.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389094.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813037.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813036.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389095.1	0	0	0	0	0	0	0	0	0	1	0	0
rna-XR_003389082.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813009.1	110	92	133	120	73	106	193	185	99	83	112	194
rna-XM_018023515.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023516.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813008.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023512.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813006.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023514.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023513.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813002.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813001.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023527.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023528.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023518.2	1	1	2	1	0	1	1	2	0	2	1	1
rna-XM_018023517.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813003.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813004.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023526.2	395	344	358	457	315	310	412	548	275	341	328	564
rna-XM_018023538.2	4	1	9	4	7	4	9	13	5	6	7	11
rna-XM_018023543.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023541.2	0	0	0	0	0	0	1	0	0	0	0	0
rna-XM_018023540.2	16	26	29	10	27	28	16	19	28	17	12	19
rna-XM_018023569.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023571.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023570.2	0	0	0	1	0	0	0	0	0	0	0	0
rna-XR_003389085.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389086.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389087.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389089.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389088.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001916584.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389084.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813023.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813022.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023568.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813024.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023489.2	47	38	52	38	26	33	50	37	28	55	30	31
rna-XM_018023490.2	48	38	47	45	20	26	29	38	33	24	29	25
rna-XM_018023491.2	29	18	16	19	10	17	17	12	5	12	10	7
rna-XM_018023492.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023494.2	1	0	0	4	0	4	0	0	0	0	2	1
rna-XM_018023573.2	2	1	0	2	2	0	4	5	5	8	2	3
rna-XM_018023575.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023574.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023572.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813033.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023533.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023532.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023534.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023529.2	8	1	2	2	1	5	6	4	2	2	3	2
rna-XM_018023561.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023562.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026813032.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023563.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023438.2	7	0	8	1	17	1	0	1	4	0	5	3
rna-XM_018023453.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023451.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018023452.2	0	0	0	0	0	0	0	0	0	0	0	0
