GeneID	GeneInfo	Gene_Desc	AM_N_056	AM_N_068	AM_N_072	AM_P_053	AM_P_057	AM_P_061	AM_SL_050	AM_SL_054	AM_SL_058	AM_SM_051	AM_SM_059	AM_SM_075	Class
LOC409180	XM_016916765.2	4-hydroxybutyrate coenzyme A transferase-like	0	0	0	0	0	0	1	0	0	0	0	0	NonCanon
LOC409180	XM_026445292.1	4-hydroxybutyrate coenzyme A transferase-like	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409182	XM_006558181.3	protein GDAP2 homolog	9909	5831	4822	7612	5035	10775	5916	9464	6371	10776	8977	12640	NA
LOC409183	XM_016912905.2	sialin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409183	XM_016912902.1	sialin	0	0	0	0	0	1	0	0	1	0	1	0	NA
LOC409184	XM_003250842.3	DENN domain-containing protein 1B	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409184	XM_006566721.1	DENN domain-containing protein 1B	7	5	6	2	2	3	6	6	4	7	9	2	NA
LOC409184	XM_006566720.2	DENN domain-containing protein 1B	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409184	XM_397549.6	DENN domain-containing protein 1B	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409184	XM_026443822.1	DENN domain-containing protein 1B	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409185	XM_006557591.3	uncharacterized LOC409185	4	1	0	0	0	5	3	2	1	0	2	1	NA
LOC409185	XM_016916837.1	uncharacterized LOC409185	0	0	0	0	1	0	0	1	0	2	1	1	NA
LOC409185	XM_392709.7	uncharacterized LOC409185	0	1	1	1	0	5	2	2	1	2	1	0	NA
LOC409185	XM_026445517.1	uncharacterized LOC409185	6	5	3	2	4	62	11	37	6	17	31	9	NA
LOC409186	XM_006567398.3	vam6/Vps39-like protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409186	XM_016913957.2	vam6/Vps39-like protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409186	XM_392710.6	vam6/Vps39-like protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409186	XR_003305338.1	vam6/Vps39-like protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409186	XR_410900.2	vam6/Vps39-like protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409187	XM_392711.7	MD-2-related lipid-recognition protein	11187	3471	4711	5634	2112	3580	3302	10742	4457	5071	3204	9094	Canon
LOC409189	XM_006571499.3	growth hormone-inducible transmembrane protein	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409189	XM_006571498.3	growth hormone-inducible transmembrane protein	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409189	XM_623238.6	growth hormone-inducible transmembrane protein	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409189	XM_006571497.3	growth hormone-inducible transmembrane protein	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409191	XM_006564485.3	SUMO-activating enzyme subunit 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409191	XM_392715.7	SUMO-activating enzyme subunit 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409192	XM_006568824.3	probable phospholipid-transporting ATPase VD	805	308	440	829	268	520	366	515	545	674	390	1153	NA
LOC409192	XM_006568825.3	probable phospholipid-transporting ATPase VD	0	0	0	1	0	0	0	0	0	1	0	0	NA
LOC409193	XM_026446117.1	microtubule-associated serine/threonine-protein kinase 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409193	XM_026446115.1	microtubule-associated serine/threonine-protein kinase 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409193	XM_026446119.1	microtubule-associated serine/threonine-protein kinase 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409193	XM_026446120.1	microtubule-associated serine/threonine-protein kinase 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409193	XM_026446121.1	microtubule-associated serine/threonine-protein kinase 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409193	XM_026446114.1	microtubule-associated serine/threonine-protein kinase 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409193	XM_026446116.1	microtubule-associated serine/threonine-protein kinase 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409193	XM_026446118.1	microtubule-associated serine/threonine-protein kinase 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409195	XM_392719.7	MIP18 family protein galla-1	1143	532	588	595	321	597	418	582	505	619	482	934	NA
LOC409196	XM_006559431.3	alanine aminotransferase 1	6223	4585	3537	3497	3050	4258	3481	3764	3035	4092	4732	4927	NonCanon
LOC409197	XM_392721.7	protein Dr1	384	272	225	310	198	411	263	347	281	434	400	474	NA
LOC409198	XM_392722.7	26S proteasome regulatory subunit 6A-B	2762	1481	1403	2485	1136	2942	1574	2410	1527	2859	2044	3144	NA
LOC409199	XM_392723.7	glycerol kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409199	XR_407514.3	glycerol kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409200	XM_006558241.3	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409200	XM_006558242.3	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409200	XM_006558243.3	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409200	XM_006558244.3	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409200	XM_006558245.3	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409200	XM_006558246.3	uncharacterized protein DDB_G0289975	0	0	1	5	0	0	0	0	0	0	4	6	NA
LOC409200	XM_016916807.2	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	1	0	0	0	NA
LOC409200	XM_016916808.2	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409200	XM_026445314.1	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409200	XM_026445315.1	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409200	XM_026445316.1	uncharacterized protein DDB_G0289975	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409201	XM_392725.7	acyl-protein thioesterase 1	692	440	443	364	283	584	402	539	506	621	577	718	NonCanon
LOC409202	XM_016916361.2	40S ribosomal protein S9	9124	3309	3627	5606	2589	4955	3246	5413	4425	6533	4335	8915	NA
LOC409203	XM_006564397.3	UDP-glucuronosyltransferase 2A3	7	2	2	5	3	5	8	2	2	6	5	1	NonCanon
LOC409203	XM_392727.7	UDP-glucuronosyltransferase 2A3	29	30	11	24	16	36	23	38	18	68	34	60	NonCanon
LOC409204	XM_006558239.3	phenoloxidase-activating factor 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409204	XM_392728.7	phenoloxidase-activating factor 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409206	XM_016912392.2	tripartite motif-containing protein 2	63	26	33	29	13	20	26	13	22	32	31	59	NonCanon
LOC409206	XM_016912390.2	tripartite motif-containing protein 2	0	0	1	0	0	0	0	0	0	0	0	0	NonCanon
LOC409206	XM_016912391.2	tripartite motif-containing protein 2	23	11	9	13	4	10	10	17	4	14	8	17	NonCanon
LOC409206	XM_006561057.3	tripartite motif-containing protein 2	16	9	7	14	9	6	12	15	10	16	21	11	NonCanon
LOC409206	XM_006561058.3	tripartite motif-containing protein 2	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409207	XM_006570187.2	synaptic vesicle membrane protein VAT-1 homolog-like	172	88	93	109	158	80	114	166	138	132	325	144	NA
LOC409207	XM_026440999.1	synaptic vesicle membrane protein VAT-1 homolog-like	1	0	1	2	1	0	1	1	0	0	0	0	NA
LOC409208	XM_003250003.4	bumetanide-sensitive sodium-(potassium)-chloride cotransporter	289	118	107	173	92	124	127	185	138	199	142	241	NA
LOC409212	XM_006562570.3	cadherin-87A	1285	637	617	1022	501	877	749	946	763	1085	967	1694	NA
LOC409217	XM_006561736.3	guanine nucleotide exchange factor DBS	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409217	XM_006561734.3	guanine nucleotide exchange factor DBS	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409217	XM_006561735.3	guanine nucleotide exchange factor DBS	14	2	3	5	6	4	0	6	1	4	9	10	NA
LOC409217	XR_409186.3	guanine nucleotide exchange factor DBS	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409218	XM_392742.7	neural Wiskott-Aldrich syndrome protein	376	279	262	301	362	524	338	480	390	447	699	483	NA
LOC409219	XM_006564515.3	phospholipase A-2-activating protein	1469	788	766	1044	694	1415	915	1279	1072	1465	1338	1726	NA
LOC409221	XM_006568999.3	uncharacterized LOC409221	79	41	49	51	23	59	47	43	42	63	56	50	NA
LOC409221	XM_026438975.1	uncharacterized LOC409221	0	5	1	1	2	4	4	3	5	1	5	6	NA
LOC409222	XM_006557744.2	cyclin G	4	0	2	5	0	3	1	1	4	1	7	2	NA
LOC409222	XM_392746.7	cyclin G	0	3	0	0	1	3	6	1	2	3	8	0	NA
LOC409225	XM_392749.7	NEDD8-conjugating enzyme Ubc12	1476	733	818	822	543	947	682	951	745	1173	972	1447	NA
LOC409226	XM_392750.7	FAS-associated factor 1	0	0	0	0	0	0	0	0	0	0	0	0	Canon
LOC409226	XM_006571311.2	FAS-associated factor 1	0	0	0	0	0	0	0	0	0	0	0	0	Canon
LOC409226	XM_016911797.1	FAS-associated factor 1	0	0	0	0	0	0	0	0	0	0	0	0	Canon
LOC409228	XM_026445919.1	scavenger receptor class B member 1	1932	544	807	1289	533	1372	573	1144	849	1286	991	1900	NA
LOC409228	XM_026445918.1	scavenger receptor class B member 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409229	XM_392753.7	phosphorylated adapter RNA export protein	323	213	203	222	239	352	226	293	243	318	392	322	NA
LOC409230	XM_006562738.3	arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	0	0	4	0	0	1	0	0	1	4	1	1	NA
LOC409230	XM_392754.7	arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	15	16	7	16	12	27	19	14	11	18	19	39	NA
LOC409231	XM_006567464.3	dipeptidase 1	0	0	0	0	0	0	0	0	0	0	0	1	NA
LOC409231	XM_006567465.3	dipeptidase 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409231	XM_016913947.2	dipeptidase 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409231	XM_623765.6	dipeptidase 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409232	XM_016913861.2	uncharacterized LOC409232	1537	940	822	1108	856	1518	925	1439	962	1403	1557	1902	NA
LOC409234	XM_392758.7	S-phase kinase-associated protein 1	2121	1217	1100	1490	883	1727	1292	1679	1354	1925	1604	2520	NA
LOC409235	XM_392759.7	neurotrimin	68	19	17	53	12	28	37	39	21	55	18	64	NA
LOC409236	XM_392760.7	ATP synthase subunit O, mitochondrial	3247	1179	1210	1817	922	1772	1277	2004	1487	2386	1679	3095	NA
LOC409238	XM_003251548.4	43 kDa receptor-associated protein of the synapse homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409238	XM_006570634.3	43 kDa receptor-associated protein of the synapse homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409238	XM_006570635.3	43 kDa receptor-associated protein of the synapse homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409238	XM_016917880.2	43 kDa receptor-associated protein of the synapse homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409238	XM_016917882.2	43 kDa receptor-associated protein of the synapse homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409238	XM_016917881.2	43 kDa receptor-associated protein of the synapse homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409238	XM_016917883.2	43 kDa receptor-associated protein of the synapse homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409238	XM_016917884.2	43 kDa receptor-associated protein of the synapse homolog	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409240	XM_006564601.3	HMG box-containing protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409240	XM_006564602.3	HMG box-containing protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409240	XM_392763.6	HMG box-containing protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409241	XM_392764.7	prohormone-4	331	314	239	207	227	381	341	254	242	450	485	358	NA
LOC409242	XM_003251775.4	protein PRRC2C	1615	661	791	1242	526	1295	759	1321	1057	1336	1069	1701	NA
LOC409242	XM_006571861.3	protein PRRC2C	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409242	XM_006571862.3	protein PRRC2C	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409242	XM_006571863.3	protein PRRC2C	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_006564528.3	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442037.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442041.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442042.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442045.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442036.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442038.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442039.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442040.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442043.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409243	XM_026442044.1	A-kinase anchor protein 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409244	XM_392767.7	2-phosphoxylose phosphatase 1	1009	680	608	881	395	681	649	753	734	1046	999	1223	NA
LOC409245	XM_003251117.4	beta-1,4-glucuronyltransferase 1	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409245	XM_006568018.3	beta-1,4-glucuronyltransferase 1	1	7	0	5	0	4	2	5	1	3	3	3	NonCanon
LOC409246	XM_016910905.2	MAP kinase-activated protein kinase 2	2	1	2	1	0	2	1	0	4	0	0	1	NA
LOC409246	XM_016910906.2	MAP kinase-activated protein kinase 2	15	4	8	8	0	24	4	4	3	5	11	18	NA
LOC409246	XM_016910907.2	MAP kinase-activated protein kinase 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409246	XM_392769.7	MAP kinase-activated protein kinase 2	752	543	379	543	369	598	482	442	463	740	680	644	NA
LOC409247	XM_006565260.3	transcription factor IIIB 90 kDa subunit	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409247	XM_623772.6	transcription factor IIIB 90 kDa subunit	0	0	0	0	0	0	1	0	0	0	0	0	NA
LOC409249	XM_026442701.1	uncharacterized LOC409249	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409249	XM_026442700.1	uncharacterized LOC409249	299	99	133	211	92	161	133	208	137	179	100	289	NonCanon
LOC409250	XM_392773.7	beta-ureidopropionase	1338	405	733	557	157	711	418	362	556	668	383	735	NA
LOC409251	XM_006571564.3	BRCA1-associated protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409251	XM_392774.7	BRCA1-associated protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409252	XM_026441727.1	protein Jumonji	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409252	XM_026441726.1	protein Jumonji	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409253	XM_016916300.2	glutamate dehydrogenase, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409253	XM_392776.6	glutamate dehydrogenase, mitochondrial	0	0	0	0	0	0	0	0	0	2	0	0	NA
LOC409254	XM_006562094.2	protein RTF2 homolog	1190	636	711	1017	606	1125	770	875	873	1031	903	1403	NA
LOC409255	XM_006563929.3	active breakpoint cluster region-related protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409255	XM_006563930.3	active breakpoint cluster region-related protein	9	3	0	2	1	8	4	8	3	4	6	4	NA
LOC409255	XM_006563931.3	active breakpoint cluster region-related protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409256	XM_392779.6	armadillo repeat-containing protein 5	241	121	103	206	85	206	122	159	124	184	190	208	NA
LOC409257	XM_026444607.1	uncharacterized LOC409257	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409257	XM_026444608.1	uncharacterized LOC409257	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409257	XM_026444609.1	uncharacterized LOC409257	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409258	XM_392780.7	eukaryotic translation initiation factor 3 subunit I	1545	795	828	972	583	1292	784	1203	896	1318	1182	1744	NA
LOC409259	XM_397552.7	protein abrupt	0	0	0	0	1	0	1	2	0	0	0	0	NA
LOC409259	XR_411753.3	protein abrupt	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409260	XM_016915135.2	short-chain dehydrogenase/reductase family 16C member 6	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409260	XM_006566485.3	short-chain dehydrogenase/reductase family 16C member 6	6	1	3	1	1	3	1	1	5	2	0	1	NonCanon
LOC409260	XM_392781.7	short-chain dehydrogenase/reductase family 16C member 6	6	5	1	1	1	2	1	0	2	2	4	5	NonCanon
LOC409260	XM_006566484.3	short-chain dehydrogenase/reductase family 16C member 6	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409261	XM_006570795.3	glycerol kinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409261	XM_026445108.1	glycerol kinase	49	30	26	38	17	44	19	39	19	40	37	71	NA
LOC409262	XM_392783.5	uncharacterized protein C7orf26 homolog	544	320	334	418	189	480	276	349	330	475	404	683	NA
LOC409263	XM_623073.5	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	737	451	325	589	289	839	382	499	553	763	632	922	NonCanon
LOC409264	XM_006563839.2	ATPase ASNA1 homolog	1793	1031	980	1414	820	1985	1225	1570	1121	1852	1706	2028	NA
LOC409265	XM_006570279.3	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	2	0	0	0	0	0	0	0	0	0	1	0	NonCanon
LOC409265	XM_392786.7	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	0	0	0	0	0	1	0	0	0	0	0	0	NonCanon
LOC409267	XM_006561711.3	glycogen phosphorylase	4270	1281	2234	2026	1245	847	988	2364	1487	2510	1573	4173	NA
LOC409268	XM_026442681.1	uncharacterized LOC409268	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409268	XM_026442683.1	uncharacterized LOC409268	0	0	0	0	0	0	0	0	0	0	1	0	NA
LOC409268	XM_026442680.1	uncharacterized LOC409268	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409268	XM_026442682.1	uncharacterized LOC409268	4	2	2	1	0	1	1	2	2	1	6	1	NA
LOC409269	XM_026445442.1	39S ribosomal protein L43, mitochondrial	5	1	1	3	2	2	3	2	0	1	2	6	NA
LOC409269	XM_026445443.1	39S ribosomal protein L43, mitochondrial	0	0	0	1	0	0	0	1	0	0	1	0	NA
LOC409270	XM_392789.6	glycerol-3-phosphate acyltransferase 4	73	25	33	54	24	39	25	47	61	59	33	50	NonCanon
LOC409270	XM_016916816.2	glycerol-3-phosphate acyltransferase 4	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409270	XM_006561032.3	glycerol-3-phosphate acyltransferase 4	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409271	XM_016912827.2	mediator of RNA polymerase II transcription subunit 12	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409271	XM_016912825.2	mediator of RNA polymerase II transcription subunit 12	0	0	0	0	0	0	1	0	2	0	0	1	NonCanon
LOC409271	XM_016912826.2	mediator of RNA polymerase II transcription subunit 12	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409271	XM_006570876.2	mediator of RNA polymerase II transcription subunit 12	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC409272	XM_006568325.3	EKC/KEOPS complex subunit TP53RK	5	3	2	19	5	7	3	8	1	6	3	8	NA
LOC409272	XM_006568324.3	EKC/KEOPS complex subunit TP53RK	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409272	XM_026441955.1	EKC/KEOPS complex subunit TP53RK	0	1	1	0	0	0	0	0	0	0	0	1	NA
LOC409272	XM_392793.7	EKC/KEOPS complex subunit TP53RK	0	0	0	0	0	0	0	0	0	2	0	0	NA
LOC409273	XM_006563805.3	midnolin-A	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409273	XM_006563804.3	midnolin-A	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409273	XM_006563806.2	midnolin-A	76	30	53	32	43	49	42	37	39	73	55	59	NA
LOC409274	XM_016913222.2	rab11 family-interacting protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409274	XM_006568323.3	rab11 family-interacting protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409274	XM_392795.7	rab11 family-interacting protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409276	XM_006564936.3	phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	5	0	5	3	3	3	4	2	9	2	3	3	NA
LOC409276	XM_392797.7	phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409277	XM_016913199.2	acidic phospholipase A2 PA4	1	2	3	1	0	4	4	6	4	3	2	5	NA
LOC409277	XM_016913195.2	acidic phospholipase A2 PA4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409277	XM_016913196.2	acidic phospholipase A2 PA4	24	13	8	10	7	23	14	57	30	18	15	28	NA
LOC409277	XM_016913197.2	acidic phospholipase A2 PA4	47	12	23	36	17	27	15	55	36	26	33	32	NA
LOC409277	XM_016913200.2	acidic phospholipase A2 PA4	1	3	2	1	1	1	1	0	4	2	2	0	NA
LOC409277	XM_016913201.2	acidic phospholipase A2 PA4	127	33	58	45	44	30	58	72	73	62	36	129	NA
LOC409278	XM_392799.7	apolipoprotein D	5862	1828	3346	2697	2082	3070	1821	3050	2472	2577	2237	4680	NA
LOC409279	XM_392800.7	cullin-4A	678	622	490	484	579	653	626	747	558	753	1104	798	NA
LOC409280	XM_016915199.2	CCR4-NOT transcription complex subunit 10	627	367	360	509	308	428	399	404	383	578	505	733	NA
LOC409281	XM_026442708.1	protein sel-1 homolog 1	1898	1462	1089	1973	1134	2664	1614	2115	1277	2419	1924	2870	NA
LOC409282	XM_006570781.3	bromodomain-containing protein DDB_G0280777	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409282	XM_026439455.1	bromodomain-containing protein DDB_G0280777	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409283	XM_026440663.1	splicing factor, arginine/serine-rich 15	1310	646	654	1570	761	1217	742	1349	829	1672	1799	1454	NA
LOC409285	XM_026444161.1	myosin heavy chain 95F	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409285	XM_026444155.1	myosin heavy chain 95F	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409285	XM_026444156.1	myosin heavy chain 95F	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409285	XM_026444157.1	myosin heavy chain 95F	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409285	XM_026444160.1	myosin heavy chain 95F	0	0	0	0	0	0	0	0	1	0	0	0	NA
LOC409285	XM_026444158.1	myosin heavy chain 95F	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409285	XM_026444159.1	myosin heavy chain 95F	0	0	0	1	0	0	0	0	0	0	0	0	NA
LOC409285	XM_026444162.1	myosin heavy chain 95F	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409286	XM_006557239.3	stress-activated protein kinase JNK	0	0	0	0	0	0	0	0	0	0	0	0	Canon
LOC409286	XM_006557237.3	stress-activated protein kinase JNK	0	0	0	0	0	0	0	0	0	0	0	0	Canon
LOC409286	XM_006557240.3	stress-activated protein kinase JNK	0	0	0	0	0	0	0	0	0	0	0	0	Canon
LOC409286	XM_006557238.3	stress-activated protein kinase JNK	0	0	0	0	0	0	0	0	0	0	0	0	Canon
LOC409286	XM_016911128.2	stress-activated protein kinase JNK	0	0	0	1	0	0	0	1	0	1	2	0	Canon
LOC409286	XR_003304247.1	stress-activated protein kinase JNK	0	0	0	0	0	0	0	0	0	0	0	0	Canon
LOC409286	XM_026439401.1	stress-activated protein kinase JNK	0	0	0	0	0	0	0	1	0	0	0	2	Canon
LOC409288	XM_006571490.3	tribbles homolog 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409288	XM_016916520.2	tribbles homolog 2	14	8	2	20	5	33	5	23	12	15	26	23	NA
LOC409288	XM_392808.7	tribbles homolog 2	218	204	146	166	182	493	230	492	191	316	594	277	NA
LOC409290	XM_006561926.2	60S ribosomal protein L14	0	1	0	0	0	1	0	0	0	0	4	0	NA
LOC409290	XM_016917948.2	60S ribosomal protein L14	2	1	2	4	1	2	3	2	7	6	3	2	NA
LOC409291	XM_006564121.3	protein fem-1 homolog CG6966	0	1	0	6	1	4	1	1	6	8	6	8	NA
LOC409291	XM_016912718.2	protein fem-1 homolog CG6966	11	4	7	6	1	22	5	10	5	15	25	11	NA
LOC409291	XM_392810.6	protein fem-1 homolog CG6966	119	84	71	172	54	362	133	208	104	246	404	353	NA
LOC409292	XM_006564120.3	probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	2809	1343	1117	1908	965	1643	1318	2090	1467	2682	1912	2813	NonCanon
LOC409293	XM_006564119.3	uncharacterized LOC409293	0	0	0	2	1	2	2	0	2	0	0	5	NA
LOC409294	XM_392812.7	60S ribosomal protein L23	12862	4048	4868	5969	2668	5469	3300	6270	5642	6801	4375	10123	NA
LOC409295	XM_392813.7	mitochondrial E3 ubiquitin protein ligase 1	516	311	301	399	222	418	268	443	289	481	434	595	NA
LOC409296	XM_392814.6	T-complex protein 1 subunit gamma	3355	2135	2213	2509	1851	3004	2345	3163	2241	3167	2801	3926	NA
LOC409298	XM_392816.7	formylglycine-generating enzyme	865	366	367	699	294	688	365	642	383	721	470	904	Canon
LOC409299	XM_392818.7	adenylosuccinate synthetase	2381	1683	1361	1847	1047	1963	1445	1629	1311	2025	1765	2280	NA
LOC409300	XM_026444971.1	uncharacterized LOC409300	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409300	XM_026444970.1	uncharacterized LOC409300	2	1	0	1	1	0	0	0	1	0	2	0	NA
LOC409300	XM_026444972.1	uncharacterized LOC409300	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409301	XM_006567242.3	protein mothers against dpp	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC409301	XM_016911915.2	protein mothers against dpp	0	0	0	0	0	0	0	0	0	0	0	0	NA
